t,consumption_nn,consumption_ti,consumption_diff,capital_nn,capital_ti,capital_diff,output_nn,output_ti,output_diff,investment_nn,investment_ti,investment_diff,productivity_nn,productivity_ti,productivity_diff
0.000000000000000000e+00,8.692879322614059934e-01,8.674693278838052635e-01,1.818604377600729904e-03,1.152203202247619629e+00,1.152202921470067087e+00,2.807775525415223683e-07,1.037109418272475159e+00,1.037109353273028223e+00,6.499944693594272849e-08,1.678214860110691653e-01,1.696400253892229593e-01,-1.818539378153793962e-03,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.471119157119689769e-01,8.463407321639720982e-01,7.711835479968787155e-04,1.153949716250881385e+00,1.155768015321882114e+00,-1.818299071000728517e-03,9.960889838893026704e-01,9.964924195666843287e-01,-4.034356773816583086e-04,1.489770681773336936e-01,1.501516874027122306e-01,-1.174619225378537024e-03,9.600732701378684730e-01,9.600732701378684730e-01,0.000000000000000000e+00
2.000000000000000000e+00,8.479029390468407756e-01,8.472914420880947040e-01,6.114969587460716838e-04,1.136600075345178595e+00,1.139330909690802418e+00,-2.730834345623822657e-03,1.001070797799090473e+00,1.001688838433218542e+00,-6.180406341280697546e-04,1.531678587522496970e-01,1.543973963451238385e-01,-1.229537592874141438e-03,9.686416309739441788e-01,9.686416309739441788e-01,0.000000000000000000e+00
3.000000000000000000e+00,8.812227474556628692e-01,8.798401303410710028e-01,1.382617114591866425e-03,1.125941948083152511e+00,1.129508706085651237e+00,-3.566758002498726654e-03,1.064406037343503364e+00,1.065272213820475766e+00,-8.661764769724022983e-04,1.831832898878404947e-01,1.854320834794047634e-01,-2.248793591564268723e-03,1.032423783733676936e+00,1.032423783733676936e+00,0.000000000000000000e+00
4.000000000000000000e+00,9.030030031347822117e-01,9.013585166584706654e-01,1.644486476311546319e-03,1.146835481142023827e+00,1.152136931374219131e+00,-5.301450232195303869e-03,1.100510214364470940e+00,1.101816370534017153e+00,-1.306156169546213164e-03,1.975072112296887283e-01,2.004578538755464878e-01,-2.950642645857759483e-03,1.062407351115373988e+00,1.062407351115373988e+00,0.000000000000000000e+00
5.000000000000000000e+00,8.586304895239444956e-01,8.588593985058440294e-01,-2.289089818995337922e-04,1.179041406924242974e+00,1.186529365318730100e+00,-7.487958394487126412e-03,1.012076453320408742e+00,1.013725669513768857e+00,-1.649216193360114602e-03,1.534459637964642464e-01,1.548662710079248273e-01,-1.420307211460580810e-03,9.701007977327872345e-01,9.701007977327872345e-01,0.000000000000000000e+00
6.000000000000000000e+00,8.834172294504426537e-01,8.829923713127291185e-01,4.248581377135352000e-04,1.162544023688671713e+00,1.170372998351551175e+00,-7.828974662879462088e-03,1.061070096619488812e+00,1.062903288501873655e+00,-1.833191882384843652e-03,1.776528671690461580e-01,1.799109171891445369e-01,-2.258050020098378852e-03,1.020755010468730628e+00,1.020755010468730628e+00,0.000000000000000000e+00
7.000000000000000000e+00,8.828042332724559405e-01,8.826615640689163822e-01,1.426692035395582536e-04,1.172631425134903704e+00,1.181590005854654013e+00,-8.958580719750308674e-03,1.057899494010273056e+00,1.059972236022529657e+00,-2.072742012256600930e-03,1.750952607378171155e-01,1.773106719536132747e-01,-2.215411215796159183e-03,1.015446043478096971e+00,1.015446043478096971e+00,0.000000000000000000e+00
8.000000000000000000e+00,9.393520710229240622e-01,9.374597183754113106e-01,1.892352647512751673e-03,1.178707253601691596e+00,1.188589983683981499e+00,-9.882730082289903351e-03,1.161964582595148565e+00,1.164462440157680856e+00,-2.497857562532290743e-03,2.226125115722245029e-01,2.270027217822695453e-01,-4.390210210045042416e-03,1.113853546162031138e+00,1.113853546162031138e+00,0.000000000000000000e+00
9.000000000000000000e+00,9.451576670358922128e-01,9.437789698877210309e-01,1.378697148171181830e-03,1.231424581958454834e+00,1.244273056393920385e+00,-1.284847443546555112e-02,1.162527230829503821e+00,1.165634812456576519e+00,-3.107581627072697472e-03,2.173695637936116087e-01,2.218558425688554880e-01,-4.486278775243879302e-03,1.101923063287057802e+00,1.101923063287057802e+00,0.000000000000000000e+00
