t,consumption_nn,consumption_ti,consumption_diff,capital_nn,capital_ti,capital_diff,output_nn,output_ti,output_diff,investment_nn,investment_ti,investment_diff,productivity_nn,productivity_ti,productivity_diff
0.000000000000000000e+00,9.186920303006365085e-01,9.186473402000674415e-01,4.469010056906697059e-05,1.591999769210815430e+00,1.591999945683854056e+00,-1.764730386266677442e-07,1.141905307914012679e+00,1.141905344037190018e+00,-3.612317733825420873e-08,2.232132776133761709e-01,2.232580038371225761e-01,-4.472622374640522480e-05,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.155302789330587165e-01,9.154737056190737077e-01,5.657331398500886621e-05,1.597221211761251203e+00,1.597266090293659735e+00,-4.487853240853212355e-05,1.135845800488709090e+00,1.135854908196737068e+00,-9.107708027977778897e-06,2.203155215556503732e-01,2.203812025776633599e-01,-6.568102201298664511e-05,9.937644527349874801e-01,9.937644527349874801e-01,0.000000000000000000e+00
2.000000000000000000e+00,9.283191398324049937e-01,9.282138687605022698e-01,1.052710719027238895e-04,1.598829928399531308e+00,1.598934342756054949e+00,-1.044143565236410609e-04,1.157985473317004299e+00,1.158007054310331130e+00,-2.158099332683072191e-05,2.296663334845993054e-01,2.297931855498288600e-01,-1.268520652295546114e-04,1.012843686251339692e+00,1.012843686251339692e+00,0.000000000000000000e+00
3.000000000000000000e+00,9.105741458855891590e-01,9.104933760198100634e-01,8.076986577909561760e-05,1.609569176098096133e+00,1.609786145107483968e+00,-2.169690093878351433e-04,1.125911973198103544e+00,1.125955283587278810e+00,-4.331038917526619514e-05,2.153378273125143849e-01,2.154619075674687467e-01,-1.240802549543618127e-04,9.829106706540606808e-01,9.829106706540606808e-01,0.000000000000000000e+00
4.000000000000000000e+00,9.052256483633426276e-01,9.052059958052648403e-01,1.965255807778731878e-05,1.604509397114283198e+00,1.604820736906662493e+00,-3.113397923792948774e-04,1.117139930935276082e+00,1.117201788146920505e+00,-6.185721164442270492e-05,2.119142825719334544e-01,2.119957923416556644e-01,-8.150976972221002370e-05,9.761294336333176114e-01,9.761294336333176114e-01,0.000000000000000000e+00
5.000000000000000000e+00,9.184253927273375862e-01,9.184138054539388030e-01,1.158727339878318219e-05,1.596718906722548237e+00,1.597069124662471307e+00,-3.502179399230698209e-04,1.140944067137461992e+00,1.141015477419493385e+00,-7.141028203139221375e-05,2.225186744101244063e-01,2.226016719655545817e-01,-8.299755543017539594e-05,9.983145908403130431e-01,9.983145908403130431e-01,0.000000000000000000e+00
6.000000000000000000e+00,8.881976948517659176e-01,8.882623503055484537e-01,-6.465545378253612085e-05,1.600599556625491582e+00,1.600984816930855370e+00,-3.852603053637881914e-04,1.088006496452437633e+00,1.088081224944577041e+00,-7.472849213940868651e-05,1.998088016006717149e-01,1.998188746390285875e-01,-1.007303835687256566e-05,9.513354936001262585e-01,9.513354936001262585e-01,0.000000000000000000e+00
7.000000000000000000e+00,8.666813150185599390e-01,8.668870659145109236e-01,-2.057508959509846136e-04,1.581238958017842311e+00,1.581581537835734741e+00,-3.425798178924299719e-04,1.052906194833383102e+00,1.052971288815192086e+00,-6.509398180898351427e-05,1.862248798148231632e-01,1.860842229006811621e-01,1.406569141420010993e-04,9.238472461933857627e-01,9.238472461933857627e-01,0.000000000000000000e+00
8.000000000000000000e+00,8.804804252290048261e-01,8.807917300139939121e-01,-3.113047849890859808e-04,1.550945475959915942e+00,1.551100489558399520e+00,-1.550135984835776526e-04,1.079971093729387599e+00,1.080001896543568929e+00,-3.080281418132990723e-05,1.994906685003827729e-01,1.992101665295750168e-01,2.805019708077560736e-04,9.528402026309716888e-01,9.528402026309716888e-01,0.000000000000000000e+00
9.000000000000000000e+00,8.484691547337805950e-01,8.488279674804779518e-01,-3.588127466973567437e-04,1.538065855892563949e+00,1.537919141575709858e+00,1.467143168540907538e-04,1.026266097275048805e+00,1.026238159433140673e+00,2.793784190813219936e-05,1.777969425412682103e-01,1.774101919526627213e-01,3.867505886054889430e-04,9.076145476720013372e-01,9.076145476720013372e-01,0.000000000000000000e+00
