t,consumption_nn,consumption_ti,consumption_diff,capital_nn,capital_ti,capital_diff,output_nn,output_ti,output_diff,investment_nn,investment_ti,investment_diff,productivity_nn,productivity_ti,productivity_diff
0.000000000000000000e+00,1.652320631349439406e+00,1.673126321770050717e+00,-2.080569042061131135e-02,9.249889373779296875e+00,9.249877035183224905e+00,1.233859607197018704e-05,2.421337380854682753e+00,2.421336096928803361e+00,1.283925879391745184e-06,7.690167495052433466e-01,7.482097751587526435e-01,2.080697434649070310e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.656624493659631270e+00,1.676381996188365031e+00,-1.975750252873376134e-02,9.270716122934075543e+00,9.249897808015795420e+00,2.081831491828012304e-02,2.436538157369622315e+00,2.434361676716480627e+00,2.176480653141688038e-03,7.799136637099910452e-01,7.579796805281155958e-01,2.193398318187544938e-02,1.005378603410510108e+00,1.005378603410510108e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.660232595020433077e+00,1.678110495090233689e+00,-1.787790006980061186e-02,9.300755186097021010e+00,9.259686805978649460e+00,4.106838011837155022e-02,2.442566107405278242e+00,2.438273021166502019e+00,4.293086238776222530e-03,7.823335123848451644e-01,7.601625260762683300e-01,2.217098630857683439e-02,1.006570654343756255e+00,1.006570654343756255e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.664603845371928070e+00,1.680877727091317553e+00,-1.627388171938948247e-02,9.330784347072922813e+00,9.270866852950982562e+00,5.991749412194025126e-02,2.452196402833693778e+00,2.445924660779144499e+00,6.271742054549278578e-03,7.875925574617657077e-01,7.650469336878269466e-01,2.254562377393876105e-02,1.009245194429255088e+00,1.009245194429255088e+00,0.000000000000000000e+00
4.000000000000000000e+00,1.663314666914185613e+00,1.675763492423600676e+00,-1.244882550941506238e-02,9.363643603215837885e+00,9.286026994087423603e+00,7.761660912841428228e-02,2.428798308041426601e+00,2.420775167158093932e+00,8.023140883332668949e-03,7.654836411272409880e-01,7.450116747344932566e-01,2.047196639274773133e-02,9.982193702799139201e-01,9.982193702799139201e-01,0.000000000000000000e+00
5.000000000000000000e+00,1.663884079729521126e+00,1.674663020309248074e+00,-1.077894057972694775e-02,9.371736076981552088e+00,9.279925627442697333e+00,9.181044953885475479e-02,2.427730541791110586e+00,2.418248228330225569e+00,9.482313460885016809e-03,7.638464620615894596e-01,7.435852080209774950e-01,2.026125404061196456e-02,9.974379437052303121e-01,9.974379437052303121e-01,0.000000000000000000e+00
6.000000000000000000e+00,1.661319450310746682e+00,1.665839671799644872e+00,-4.520221488898190643e-03,9.377536800831634878e+00,9.272891311501538780e+00,1.046454893300960975e-01,2.395836888739534043e+00,2.385173126292397860e+00,1.066376244713618249e-02,7.345174384287873615e-01,7.193334544927529883e-01,1.518398393603437313e-02,9.840922851765222523e-01,9.840922851765222523e-01,0.000000000000000000e+00
7.000000000000000000e+00,1.660667030429332724e+00,1.667910343272870355e+00,-7.243312843537630386e-03,9.353539301537004746e+00,9.242174222333844114e+00,1.113650792031606329e-01,2.414326997326436075e+00,2.402858956523889589e+00,1.146804080254648639e-02,7.536599668971033505e-01,7.349486132510192338e-01,1.871135364608411678e-02,9.926977273009688352e-01,9.926977273009688352e-01,0.000000000000000000e+00
8.000000000000000000e+00,1.657392060855611193e+00,1.654575753919842462e+00,2.816306935768730924e-03,9.350625401385173063e+00,9.229556885850511705e+00,1.210685155346613584e-01,2.365741008734513873e+00,2.353516950717732037e+00,1.222405801678183579e-02,7.083489478789026794e-01,6.989411967978895746e-01,9.407751081013104866e-03,9.728411346074892219e-01,9.728411346074892219e-01,0.000000000000000000e+00
9.000000000000000000e+00,1.653520468429453771e+00,1.656089435542299926e+00,-2.568967112846154421e-03,9.302636177029155462e+00,9.181952703496722989e+00,1.206834735324324726e-01,2.386553767542468840e+00,2.374197878742306145e+00,1.235588880016269542e-02,7.330332991130150688e-01,7.181084432000062190e-01,1.492485591300884984e-02,9.834091622316237791e-01,9.834091622316237791e-01,0.000000000000000000e+00
1.000000000000000000e+01,1.652969622223500190e+00,1.657968083011412963e+00,-4.998460787912772929e-03,9.283212978199435028e+00,9.157366297186296578e+00,1.258466810131384506e-01,2.402234625073831786e+00,2.389236013147202797e+00,1.299861192662898901e-02,7.492650028503315962e-01,7.312679301357898343e-01,1.799707271454176194e-02,9.906934325548217846e-01,9.906934325548217846e-01,0.000000000000000000e+00
