t,consumption_nn,consumption_ti,consumption_diff,capital_nn,capital_ti,capital_diff,output_nn,output_ti,output_diff,investment_nn,investment_ti,investment_diff,productivity_nn,productivity_ti,productivity_diff
0.000000000000000000e+00,1.308757260075020801e+00,1.296758949900680191e+00,1.199831017434060954e-02,4.103292942047119141e+00,4.103293802942340918e+00,-8.608952217770138304e-07,1.761851588842204608e+00,1.761851737132817730e+00,-1.482906131222705426e-07,4.530943287671838071e-01,4.650927872321375389e-01,-1.199845846495373181e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.305609126613279436e+00,1.295122948803150820e+00,1.048617781012861627e-02,4.105419439904913759e+00,4.117418664649360238e+00,-1.199922474444647946e-02,1.755397199352250359e+00,1.757453648659328405e+00,-2.056449307078045408e-03,4.497880727389709232e-01,4.623306998561775849e-01,-1.254262711720666168e-02,9.961295219372877652e-01,9.961295219372877652e-01,0.000000000000000000e+00
2.000000000000000000e+00,1.296663751501979656e+00,1.287528062567825815e+00,9.135688934153840535e-03,4.104005971360923155e+00,4.127229061819960521e+00,-2.322309045903736546e-02,1.737682648912251659e+00,1.741620641161566230e+00,-3.937992249314570259e-03,4.410188974102720039e-01,4.540925785937404147e-01,-1.307368118346841079e-02,9.862133331928063518e-01,9.862133331928063518e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.259305878834089620e+00,1.251273752960256891e+00,8.032125873832729468e-03,4.093978673170919791e+00,4.127723136976953811e+00,-3.374446380603401963e-02,1.664686207889683578e+00,1.670177157932911438e+00,-5.490950043227860178e-03,4.053803290555939576e-01,4.189034049726545472e-01,-1.352307591706058965e-02,9.457121983872933679e-01,9.457121983872933679e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.189563668633473847e+00,1.183152068289288650e+00,6.411600344185197642e-03,4.049414845641851279e+00,4.092973737734192596e+00,-4.355889209234131698e-02,1.533627227250638603e+00,1.540224097249169644e+00,-6.596869998531040835e-03,3.440635586171647553e-01,3.570720289598809938e-01,-1.300847034271623848e-02,8.750911565670884684e-01,8.750911565670884684e-01,0.000000000000000000e+00
5.000000000000000000e+00,1.175886102440097947e+00,1.170404534352113224e+00,5.481568087984722837e-03,3.948431985399064814e+00,4.000212056416926565e+00,-5.178007101786175070e-02,1.515485575629877291e+00,1.523427387602435790e+00,-7.941811972558499022e-03,3.395994731897793439e-01,3.530228532503225658e-01,-1.342338006054322186e-02,8.735447318920182003e-01,8.735447318920182003e-01,0.000000000000000000e+00
6.000000000000000000e+00,1.150556939663488931e+00,1.146307236370029958e+00,4.249703293458972908e-03,3.854083448271957923e+00,3.913596068439418652e+00,-5.951262016746072803e-02,1.475238345236386417e+00,1.484334976647853521e+00,-9.096631411467104300e-03,3.246814055728974857e-01,3.380277402778235629e-01,-1.334633470492607721e-02,8.586362592680782946e-01,8.586362592680782946e-01,0.000000000000000000e+00
7.000000000000000000e+00,1.123186286786019616e+00,1.120217864321826129e+00,2.968422464193487542e-03,3.755186114193898916e+00,3.821504400971731830e+00,-6.631828677783291326e-02,1.432050550829908397e+00,1.442143211933423430e+00,-1.009266110351503265e-02,3.088642640438887810e-01,3.219253476115973012e-01,-1.306108356770852019e-02,8.422372188252319480e-01,8.422372188252319480e-01,0.000000000000000000e+00
8.000000000000000000e+00,1.137569450909991176e+00,1.134892534108190576e+00,2.676916801800599544e-03,3.651340839704520391e+00,3.723431572762833319e+00,-7.209073305831292799e-02,1.467184766819483510e+00,1.478737648429026219e+00,-1.155288160954270893e-02,3.296153159094923346e-01,3.438451143208356431e-01,-1.422979841134330847e-02,8.726633864500548121e-01,8.726633864500548121e-01,0.000000000000000000e+00
9.000000000000000000e+00,1.074625091459531001e+00,1.074220453992084545e+00,4.046374674464559007e-04,3.579659616066701133e+00,3.658057095983583196e+00,-7.839747991688206241e-02,1.356691430685686761e+00,1.368533941469261883e+00,-1.184251078357512199e-02,2.820663392261557600e-01,2.943134874771773379e-01,-1.224714825102157789e-02,8.133872197317961739e-01,8.133872197317961739e-01,0.000000000000000000e+00
1.000000000000000000e+01,1.076362048532556681e+00,1.076288759234175663e+00,7.328929838101849725e-05,3.468307460622534144e+00,3.550335901263442118e+00,-8.202844064090797360e-02,1.369106045446872866e+00,1.382005240873177554e+00,-1.289919542630468818e-02,2.927439969143161846e-01,3.057164816390018913e-01,-1.297248472468570668e-02,8.313024130634381059e-01,8.313024130634381059e-01,0.000000000000000000e+00
1.100000000000000000e+01,1.145899657545396355e+00,1.145721537601667395e+00,1.781199437289604504e-04,3.379870997225021600e+00,3.465856678377938316e+00,-8.598568115291671532e-02,1.506035602947732421e+00,1.521290577572883773e+00,-1.525497462515135183e-02,3.601359454023360662e-01,3.755690399712163785e-01,-1.543309456888031228e-02,9.239687505627004471e-01,9.239687505627004471e-01,0.000000000000000000e+00
1.200000000000000000e+01,1.117162839919664918e+00,1.117883963361326227e+00,-7.211234416613088172e-04,3.368545993116963455e+00,3.460514608524481339e+00,-9.196861540751788411e-02,1.452978305747195220e+00,1.468764201968741467e+00,-1.578589622154624728e-02,3.358154658275303017e-01,3.508802386074152402e-01,-1.506477277988493846e-02,8.926186047508496424e-01,8.926186047508496424e-01,0.000000000000000000e+00
1.300000000000000000e+01,1.148250436410776176e+00,1.149834526579318172e+00,-1.584090168541996135e-03,3.334145171370203720e+00,3.431070851531921040e+00,-9.692568016171732026e-02,1.514544398308791173e+00,1.532055932624526662e+00,-1.751153431573548858e-02,3.662939618980149969e-01,3.822214060452084894e-01,-1.592744414719349244e-02,9.342803445636064241e-01,9.342803445636064241e-01,0.000000000000000000e+00
1.400000000000000000e+01,1.144646099851647891e+00,1.146939915929811704e+00,-2.293816078163812833e-03,3.334003629611563824e+00,3.436204245225801479e+00,-1.022006156142376554e-01,1.507732335991090356e+00,1.526106104115515061e+00,-1.837376812442470531e-02,3.630862361394424642e-01,3.791661881857033567e-01,-1.607995204626089247e-02,9.300940127930219514e-01,9.300940127930219514e-01,0.000000000000000000e+00
1.500000000000000000e+01,1.198843527328174563e+00,1.202343485402856960e+00,-3.499958074682396614e-03,3.330669918083352776e+00,3.437718241155883092e+00,-1.070483230725303159e-01,1.611483638062289669e+00,1.632064899574886985e+00,-2.058126151259731529e-02,4.126401107341151064e-01,4.297214141720300251e-01,-1.708130343791491867e-02,9.944954419895321029e-01,9.944954419895321029e-01,0.000000000000000000e+00
1.600000000000000000e+01,1.246833847887145241e+00,1.251436269159994508e+00,-4.602421272849266387e-03,3.377256468994403793e+00,3.489621069039440915e+00,-1.123646000450371218e-01,1.700329578152452781e+00,1.722802158355997815e+00,-2.247258020354503394e-02,4.534957302653075395e-01,4.713658891960033070e-01,-1.787015893069576755e-02,1.043494056257350699e+00,1.043494056257350699e+00,0.000000000000000000e+00
1.700000000000000000e+01,1.159981361501366548e+00,1.163747367075348871e+00,-3.766005573982322829e-03,3.459578596556299956e+00,3.577464049579718086e+00,-1.178854530234181297e-01,1.525725481358161106e+00,1.546372903471331162e+00,-2.064742211317005527e-02,3.657441198567945584e-01,3.826255363959822908e-01,-1.688141653918773244e-02,9.273365694352747601e-01,9.273365694352747601e-01,0.000000000000000000e+00
1.800000000000000000e+01,1.206507810569839245e+00,1.211343730111783312e+00,-4.835919541944067035e-03,3.445101592163752890e+00,3.566912392589550507e+00,-1.218108004257976162e-01,1.616127263313408724e+00,1.638812811184800378e+00,-2.268554787139165363e-02,4.096194527435694788e-01,4.274690810730170654e-01,-1.784962832944758659e-02,9.839366522577103202e-01,9.839366522577103202e-01,0.000000000000000000e+00
1.900000000000000000e+01,1.201847636673704312e+00,1.207020445097552575e+00,-5.172808423848263004e-03,3.476090999667249548e+00,3.602363948360700174e+00,-1.262729486934506262e-01,1.604412060177926813e+00,1.627543490060803677e+00,-2.313142988287686386e-02,4.025644235042225016e-01,4.205230449632511025e-01,-1.795862145902860085e-02,9.733013251254591935e-01,9.733013251254591935e-01,0.000000000000000000e+00
2.000000000000000000e+01,1.173532038279541334e+00,1.178840246616448706e+00,-5.308208336907371816e-03,3.496619521688523857e+00,3.626973204354274394e+00,-1.303536826657505365e-01,1.548296418301076338e+00,1.571198543339191733e+00,-2.290212503811539513e-02,3.747643800215350041e-01,3.923582967227430274e-01,-1.759391670120802331e-02,9.370432186896070492e-01,9.370432186896070492e-01,0.000000000000000000e+00
