t,consumption_nn,consumption_ti,consumption_diff,capital_nn,capital_ti,capital_diff,output_nn,output_ti,output_diff,investment_nn,investment_ti,investment_diff,productivity_nn,productivity_ti,productivity_diff
0.000000000000000000e+00,9.166959440604250942e-01,9.078927885454315394e-01,8.803155514993554753e-03,1.174423098564147949e+00,1.174423618948972736e+00,-5.203848247870013211e-07,1.033312963924501116e+00,1.033313057246857403e+00,-9.332235628711771369e-08,1.166170198640760214e-01,1.254202687014258633e-01,-8.803248837349841871e-03,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.827040097956210252e-01,8.764955072272042624e-01,6.208502568416762735e-03,1.166891497468510508e+00,1.175695211680647834e+00,-8.803714212137325745e-03,9.808839016769814734e-01,9.823877584407860741e-01,-1.503856763804600760e-03,9.817989188136044820e-02,1.058922512135818117e-01,-7.712359332221363495e-03,9.505068114088985887e-01,9.505068114088985887e-01,0.000000000000000000e+00
2.000000000000000000e+00,8.839943891745124516e-01,8.798112623304742419e-01,4.183126844038209668e-03,1.141718936219950020e+00,1.157304366472213575e+00,-1.558543025226355461e-02,9.899266657148477755e-01,9.926661523320852165e-01,-2.739486617237441024e-03,1.059322765403353239e-01,1.128548900016109746e-01,-6.922613461275650693e-03,9.635430326101315224e-01,9.635430326101315224e-01,0.000000000000000000e+00
3.000000000000000000e+00,9.380473563539845072e-01,9.352108393857955226e-01,2.836516968188984578e-03,1.126959758693524272e+00,1.147820261861200564e+00,-2.086050316767629198e-02,1.080719901089282509e+00,1.084767584871653145e+00,-4.047683782370636862e-03,1.426725447352980014e-01,1.495567454858576228e-01,-6.884200750559621440e-03,1.054709857796808814e+00,1.054709857796808814e+00,0.000000000000000000e+00
4.000000000000000000e+00,9.863766479472144688e-01,9.844598907049798564e-01,1.916757242234612413e-03,1.150501046482371059e+00,1.176040580301382033e+00,-2.553953381901097330e-02,1.152027121447888103e+00,1.157194119026612178e+00,-5.166997578724075169e-03,1.656504735006736340e-01,1.727342283216323215e-01,-7.083754820958687581e-03,1.119573241037644884e+00,1.119573241037644884e+00,0.000000000000000000e+00
5.000000000000000000e+00,9.990697868362033995e-01,9.981785402755439796e-01,8.912465606594199841e-04,1.194531706384247105e+00,1.224455203179641849e+00,-2.992349679539474394e-02,1.160490221267549193e+00,1.166357298943876186e+00,-5.867077676326992730e-03,1.614204344313457939e-01,1.681787586683322067e-01,-6.758324236986412714e-03,1.119197671890378665e+00,1.119197671890378665e+00,0.000000000000000000e+00
6.000000000000000000e+00,1.001466563731399528e+00,1.001476080041024064e+00,-9.516309624535423950e-06,1.229677832841261864e+00,1.263196431976881140e+00,-3.351859913561927584e-02,1.154875855254397843e+00,1.161223631905010878e+00,-6.347776650613035088e-03,1.534092915229983145e-01,1.597475518639868142e-01,-6.338260340988499664e-03,1.107219517097414840e+00,1.107219517097414840e+00,0.000000000000000000e+00
7.000000000000000000e+00,1.022061069058956662e+00,1.022722126281761401e+00,-6.610572228047395527e-04,1.253097508732025300e+00,1.289411106956128483e+00,-3.631359822410318294e-02,1.181950843630161563e+00,1.188852997469434403e+00,-6.902153839272839875e-03,1.598897745712049012e-01,1.661308711876730015e-01,-6.241096616468100322e-03,1.128828108035618172e+00,1.128828108035618172e+00,0.000000000000000000e+00
8.000000000000000000e+00,1.084912425052407148e+00,1.085886725650465845e+00,-9.743005980586971759e-04,1.280521966649177834e+00,1.319237940038238133e+00,-3.871597338906029862e-02,1.276936417969381177e+00,1.284712506200123006e+00,-7.776088230741828866e-03,1.920239929169740289e-01,1.988257805496571606e-01,-6.801787632683131690e-03,1.214175016524322137e+00,1.214175016524322137e+00,0.000000000000000000e+00
9.000000000000000000e+00,1.041513658103601081e+00,1.043312859422706351e+00,-1.799201319105270258e-03,1.337181595171004211e+00,1.378606678935938579e+00,-4.142508376493436728e-02,1.191168402248910851e+00,1.198598751288806996e+00,-7.430349039896144703e-03,1.496547441453097704e-01,1.552858918661006449e-01,-5.631147720790874445e-03,1.122671301729205817e+00,1.122671301729205817e+00,0.000000000000000000e+00
