t,consumption_nn,consumption_ti,consumption_diff,capital_nn,capital_ti,capital_diff,output_nn,output_ti,output_diff,investment_nn,investment_ti,investment_diff,productivity_nn,productivity_ti,productivity_diff
0.000000000000000000e+00,1.056199990980019932e+00,1.051548549624389928e+00,4.651441355630003827e-03,2.572382211685180664e+00,2.572382193841706854e+00,1.784347380962003626e-08,1.250097313392812604e+00,1.250097311344157802e+00,2.048654801356519783e-09,1.938973224127926720e-01,1.985487617197678745e-01,-4.651439306975202470e-03,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.053662435657211516e+00,1.049364845510037503e+00,4.297590147174012998e-03,2.567895283736446821e+00,2.572546706576051889e+00,-4.651422839605068305e-03,1.244837389088991664e+00,1.245369744890608699e+00,-5.323558016170348850e-04,1.911749534317801480e-01,1.960048993805711959e-01,-4.829945948791047883e-03,9.962031896530253450e-01,9.962031896530253450e-01,0.000000000000000000e+00
2.000000000000000000e+00,1.054992457332935230e+00,1.051392803161033562e+00,3.599654171901667254e-03,2.561032022412720544e+00,2.570154669612637832e+00,-9.122647199917288674e-03,1.249001351461569431e+00,1.250051038668556380e+00,-1.049687206986948951e-03,1.940088941286342017e-01,1.986582355075228179e-01,-4.649341378888616205e-03,1.000167669008362070e+00,1.000167669008362070e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.054252617305985851e+00,1.051092069162096632e+00,3.160548143889219119e-03,2.557532002193291021e+00,2.570600444651365724e+00,-1.306844245807470273e-02,1.247841196196250335e+00,1.249344675317106246e+00,-1.503479120855910622e-03,1.935885788902644844e-01,1.982526061550096141e-01,-4.664027264745129742e-03,9.995615505815670376e-01,9.995615505815670376e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.050076742728210499e+00,1.046744241075068915e+00,3.332501653141584086e-03,2.553881591198631895e+00,2.570606211796753637e+00,-1.672462059812174218e-02,1.238071173267207170e+00,1.239981901489650928e+00,-1.910728222443758284e-03,1.879944305389966708e-01,1.932376604145820131e-01,-5.243229875585342370e-03,9.920701626094368120e-01,9.920701626094368120e-01,0.000000000000000000e+00
5.000000000000000000e+00,1.052291823787272040e+00,1.049987721516772554e+00,2.304102270499486238e-03,2.544918554577204617e+00,2.565596588434676306e+00,-2.067803385747168932e-02,1.245232355431845628e+00,1.247615352982627490e+00,-2.382997550781862373e-03,1.929405316445735874e-01,1.976276314658549360e-01,-4.687099821281348611e-03,9.986375763222066215e-01,9.986375763222066215e-01,0.000000000000000000e+00
6.000000000000000000e+00,1.048190083266035355e+00,1.045544781639536458e+00,2.645301626498897107e-03,2.541592855881849911e+00,2.565363282433827941e+00,-2.377042655197803001e-02,1.235365599337557407e+00,1.238085557319919427e+00,-2.719957982362020132e-03,1.871755160715220523e-01,1.925407756803829695e-01,-5.365259608860917240e-03,9.910308668296347046e-01,9.910308668296347046e-01,0.000000000000000000e+00
7.000000000000000000e+00,1.048956787014949210e+00,1.047195361562508475e+00,1.761425452440734674e-03,2.532758622256020775e+00,2.560061113399856758e+00,-2.730249114383598297e-02,1.239181843769336266e+00,1.242324843884709207e+00,-3.143000115372940328e-03,1.902250567543870563e-01,1.951294823222007313e-01,-4.904425567813675002e-03,9.949104194100066856e-01,9.949104194100066856e-01,0.000000000000000000e+00
8.000000000000000000e+00,1.049782414447407053e+00,1.048546493661017820e+00,1.235920786389232973e-03,2.527655232739669078e+00,2.557756558682587666e+00,-3.010132594291858865e-02,1.242053111563198753e+00,1.245531861908282911e+00,-3.478750345084158369e-03,1.922706971157917000e-01,1.969853682472650913e-01,-4.714671131473391341e-03,9.976910033194609229e-01,9.976910033194609229e-01,0.000000000000000000e+00
9.000000000000000000e+00,1.049982283911861991e+00,1.049063329171456393e+00,9.189547404055975477e-04,2.524991061218288646e+00,2.557485619062170201e+00,-3.249455784388155521e-02,1.242919147536714064e+00,1.246679696486223232e+00,-3.760548949509168182e-03,1.929368636248520730e-01,1.976163673147668387e-01,-4.679503689914765729e-03,9.986354302602395983e-01,9.986354302602395983e-01,0.000000000000000000e+00
1.000000000000000000e+01,1.051497611922813658e+00,1.050892687262834801e+00,6.049246599788560275e-04,2.523198519324047595e+00,2.557866573597568305e+00,-3.466805427352070978e-02,1.246545597648408554e+00,1.250570922440987331e+00,-4.025324792578777178e-03,1.950479857255948968e-01,1.996782351781525300e-01,-4.630249452557633205e-03,1.001717192499860687e+00,1.001717192499860687e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.048234042505264085e+00,1.047615316506737226e+00,6.187259985268589446e-04,2.523655341848628719e+00,2.560280016466520259e+00,-3.662467461789153944e-02,1.238975023062014902e+00,1.243199707226294137e+00,-4.224684164279235432e-03,1.907409805567508165e-01,1.955843907195569109e-01,-4.843410162806094377e-03,9.955909381672541913e-01,9.955909381672541913e-01,0.000000000000000000e+00
1.200000000000000000e+01,1.045409771981118618e+00,1.044440755910454932e+00,9.690160706636863353e-04,2.519769928672264125e+00,2.558413488160491855e+00,-3.864355948822773001e-02,1.232180214544923658e+00,1.236618788254667312e+00,-4.438573709743653950e-03,1.867704425638050392e-01,1.921780323442123795e-01,-5.407589780407340285e-03,9.904913918970363884e-01,9.904913918970363884e-01,0.000000000000000000e+00
