t,consumption_nn,consumption_ti,consumption_diff,capital_nn,capital_ti,capital_diff,output_nn,output_ti,output_diff,investment_nn,investment_ti,investment_diff,productivity_nn,productivity_ti,productivity_diff
0.000000000000000000e+00,1.158466751893558744e+00,1.148329624442698149e+00,1.013712745086059464e-02,2.635829448699951172e+00,2.635829709977413060e+00,-2.612774618881985589e-07,1.387241227196349236e+00,1.387241273636408811e+00,-4.644005957565866538e-08,2.287744753027904920e-01,2.389116491937106623e-01,-1.013717389092017029e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.158717031512181306e+00,1.150724924252024994e+00,7.992107260156311455e-03,2.626207964832746988e+00,2.636345376370051063e+00,-1.013741153730407518e-02,1.390797324596373397e+00,1.392608096153029607e+00,-1.810771556656209924e-03,2.320802930841920908e-01,2.418831719010046122e-01,-9.802878816812521379e-03,1.003802384151555982e+00,1.003802384151555982e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.128439750021391408e+00,1.124130774834954716e+00,4.308975186436692084e-03,2.620762507885966208e+00,2.639785926343030109e+00,-1.902341845706390089e-02,1.326889772885672114e+00,1.330134744705062433e+00,-3.244971819390318757e-03,1.984500228642807063e-01,2.060039698701077171e-01,-7.553947005827010841e-03,9.583489232320253626e-01,9.583489232320253626e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.107344201571638376e+00,1.104991022866933736e+00,2.353178704704639301e-03,2.582179291694362444e+00,2.607036095877387716e+00,-2.485680418302527173e-02,1.293000835189090703e+00,1.297191033961023754e+00,-4.190198771933051347e-03,1.856566336174523268e-01,1.922000110940900175e-01,-6.543377476637690648e-03,9.385619888070285688e-01,9.385619888070285688e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.101469976176005394e+00,1.100146155507659929e+00,1.323820668345465634e-03,2.534292321306633955e+00,2.563444344733587510e+00,-2.915202342695355497e-02,1.295678203539901263e+00,1.300692596560792724e+00,-5.014393020891461106e-03,1.942082273638958689e-01,2.005464410531327957e-01,-6.338213689236926740e-03,9.464700216769967867e-01,9.464700216769967867e-01,0.000000000000000000e+00
5.000000000000000000e+00,1.131597056937881929e+00,1.129266832658731179e+00,2.330224279150749922e-03,2.499288051992098580e+00,2.532141652435897505e+00,-3.285360044379892486e-02,1.372137871301563727e+00,1.378202995588950763e+00,-6.065124287387035906e-03,2.405408143636817986e-01,2.489361629302195844e-01,-8.395348566537785828e-03,1.007041620481955668e+00,1.007041620481955668e+00,0.000000000000000000e+00
6.000000000000000000e+00,1.133920903520318380e+00,1.132793591281904932e+00,1.127312238413447076e-03,2.513782309098202106e+00,2.552059834599385013e+00,-3.827752550118290742e-02,1.372582971241882221e+00,1.379606153707544358e+00,-7.023182465662136664e-03,2.386620677215638420e-01,2.468125624256394257e-01,-8.150494704075583741e-03,1.005402921318225173e+00,1.005402921318225173e+00,0.000000000000000000e+00
7.000000000000000000e+00,1.135468863899989689e+00,1.135393673298917827e+00,7.519060107186170683e-05,2.525086895470733506e+00,2.568052928630127241e+00,-4.296603315939373502e-02,1.372362409925294457e+00,1.380204699180042960e+00,-7.842289254748502358e-03,2.368935460253047687e-01,2.448110258811251327e-01,-7.917479855820364065e-03,1.003719239207425229e+00,1.003719239207425229e+00,0.000000000000000000e+00
8.000000000000000000e+00,1.100522145397733853e+00,1.103173160672807018e+00,-2.651015275073165256e-03,2.533600523846117891e+00,2.580598000649158230e+00,-4.699747680304033892e-02,1.293819256493653036e+00,1.301875220493009744e+00,-8.055963999356707816e-03,1.932971110959191829e-01,1.987020598202027255e-01,-5.404948724283542560e-03,9.451992384344186648e-01,9.451992384344186648e-01,0.000000000000000000e+00
9.000000000000000000e+00,1.057142246172030342e+00,1.061001696016925733e+00,-3.859449844895390669e-03,2.497747707455718391e+00,2.545899475351701025e+00,-4.815176789598263341e-02,1.209448546006343106e+00,1.217273023242056107e+00,-7.824477235713001022e-03,1.523062998343127639e-01,1.562713272251303742e-01,-3.965027390817610353e-03,8.878252413218553629e-01,8.878252413218553629e-01,0.000000000000000000e+00
