t,consumption_nn,consumption_ti,consumption_diff,capital_nn,capital_ti,capital_diff,output_nn,output_ti,output_diff,investment_nn,investment_ti,investment_diff,productivity_nn,productivity_ti,productivity_diff
0.000000000000000000e+00,9.699219245395186428e-01,9.691190444464454767e-01,8.028800930731661012e-04,1.402361989021301270e+00,1.402361952206192308e+00,3.681510896136330757e-08,1.086775906367055011e+00,1.086775899346196672e+00,7.020858339146229810e-09,1.168539818275363684e-01,1.176568548997511954e-01,-8.028730722148269550e-04,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.559843417381554964e-01,9.548141049682810078e-01,1.170236769874488658e-03,1.405277817913500815e+00,1.406080657161735248e+00,-8.028392482344326453e-04,1.066915348811618980e+00,1.067065312845735248e+00,-1.499640341162677970e-04,1.109310070734634834e-01,1.122512078774542399e-01,-1.320200803990756455e-03,9.812235851477159043e-01,9.812235851477159043e-01,0.000000000000000000e+00
2.000000000000000000e+00,9.563331925708583592e-01,9.554729958465795203e-01,8.601967242788388646e-04,1.402033768769269440e+00,1.404091580284380747e+00,-2.057811515111307443e-03,1.067789325908028442e+00,1.068174783678101480e+00,-3.854577700730388301e-04,1.114561333371700824e-01,1.127017878315219601e-01,-1.245654494351877695e-03,9.825860406136387448e-01,9.825860406136387448e-01,0.000000000000000000e+00
3.000000000000000000e+00,9.704435643433786396e-01,9.703729225731859698e-01,7.064177019266981716e-05,1.399578416186869401e+00,1.402714690526167596e+00,-3.136274339298195102e-03,1.087829435962612390e+00,1.088428806429465601e+00,-5.993704668532107149e-04,1.173858716192337504e-01,1.180558838562796309e-01,-6.700122370458805321e-04,1.001458944801187023e+00,1.001458944801187023e+00,0.000000000000000000e+00
4.000000000000000000e+00,9.547168146053437443e-01,9.541136974365995727e-01,6.031171687441716500e-04,1.403252292702908299e+00,1.406803765395165939e+00,-3.551472692257640063e-03,1.065377572600120226e+00,1.066040470442305210e+00,-6.628978421849840430e-04,1.106607579947764819e-01,1.119267730057056376e-01,-1.266015010929155693e-03,9.801571685994625582e-01,9.801571685994625582e-01,0.000000000000000000e+00
5.000000000000000000e+00,9.331792433878138837e-01,9.320713910489282217e-01,1.107852338885662036e-03,1.399902562974448150e+00,1.404431503040203477e+00,-4.528940065755326927e-03,1.035769434728595506e+00,1.036593036275663460e+00,-8.236015470679536321e-04,1.025901913407816224e-01,1.045216452267352381e-01,-1.931453885953615668e-03,9.534780184153786031e-01,9.534780184153786031e-01,0.000000000000000000e+00
6.000000000000000000e+00,9.341666924830345220e-01,9.334896554628785426e-01,6.770370201559794410e-04,1.388754423154336948e+00,1.394846852864368492e+00,-6.092429710031543877e-03,1.038449609889608327e+00,1.039568835926006907e+00,-1.119226036398579538e-03,1.042829174065738052e-01,1.060791804631283641e-01,-1.796263056554558979e-03,9.578279682507740977e-01,9.578279682507740977e-01,0.000000000000000000e+00
7.000000000000000000e+00,9.769646471378722330e-01,9.781600510072687715e-01,-1.195403869396538532e-03,1.380204765880664430e+00,1.387598465062509945e+00,-7.393699181845514445e-03,1.099173119804675469e+00,1.100619203641768351e+00,-1.446083837092881907e-03,1.222084726668032362e-01,1.224591526344995795e-01,-2.506799676963433754e-04,1.015378978307805546e+00,1.015378978307805546e+00,0.000000000000000000e+00
8.000000000000000000e+00,9.667300248401063945e-01,9.674445119742156596e-01,-7.144871341092651207e-04,1.390275300605537279e+00,1.397318961513474234e+00,-7.043660907936954985e-03,1.083727956498277356e+00,1.085076529322671846e+00,-1.348572824394489444e-03,1.169979316581709616e-01,1.176320173484561860e-01,-6.340856902852243238e-04,9.993218578199787316e-01,9.993218578199787316e-01,0.000000000000000000e+00
9.000000000000000000e+00,9.593458354300442581e-01,9.597703205081855593e-01,-4.244850781413012086e-04,1.394317090366874456e+00,1.401422558395059026e+00,-7.105468028184569462e-03,1.072924371719256476e+00,1.074267297187741832e+00,-1.342925468485356433e-03,1.135785362892122174e-01,1.144969766795562727e-01,-9.184403903440552241e-04,9.886531876173636491e-01,9.886531876173636491e-01,0.000000000000000000e+00
1.000000000000000000e+01,1.013349446056680758e+00,1.015674028540120233e+00,-2.324582483439474601e-03,1.394611100174128815e+00,1.402057708359756738e+00,-7.446608185627923149e-03,1.148193423495523557e+00,1.149699102504311510e+00,-1.505679008787952355e-03,1.348439774388427992e-01,1.340250739641912769e-01,8.189034746515222452e-04,1.057955455170472847e+00,1.057955455170472847e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.001303421662020687e+00,1.002864715004185614e+00,-1.561293342164926656e-03,1.416146663622191770e+00,1.422169351376814994e+00,-6.022687754623223810e-03,1.128972340287721199e+00,1.130151994167675866e+00,-1.179653879954667417e-03,1.276689186257005115e-01,1.272872791634902523e-01,3.816394622102592393e-04,1.036329613050932297e+00,1.036329613050932297e+00,0.000000000000000000e+00
1.200000000000000000e+01,1.008989369705443062e+00,1.010583261618869466e+00,-1.593891913426404017e-03,1.428757461447527577e+00,1.433909182502151713e+00,-5.151721054624136542e-03,1.138277716717419619e+00,1.139286358281794920e+00,-1.008641564375301058e-03,1.292883470119765565e-01,1.287030966629254536e-01,5.852503490511029582e-04,1.042594301138160429e+00,1.042594301138160429e+00,0.000000000000000000e+00
1.300000000000000000e+01,1.035705926649559405e+00,1.037942007996640603e+00,-2.236081347081197990e-03,1.441963094135848999e+00,1.446111001313604261e+00,-4.147907177755261188e-03,1.174124845124831396e+00,1.174955083927525790e+00,-8.302388026943940957e-04,1.384189184752719903e-01,1.370130759308851864e-01,1.405842544386803894e-03,1.072996059945833469e+00,1.072996059945833469e+00,0.000000000000000000e+00
1.400000000000000000e+01,1.036676853542549015e+00,1.038559491415415925e+00,-1.882637872866910200e-03,1.463226376025860365e+00,1.465631434318441118e+00,-2.405058292580752877e-03,1.173161938707020679e+00,1.173636166926854241e+00,-4.742282198335612264e-04,1.364850851644716645e-01,1.350766755114383155e-01,1.408409653033348974e-03,1.068260971928360004e+00,1.068260971928360004e+00,0.000000000000000000e+00
1.500000000000000000e+01,1.046224927801473914e+00,1.048091298955522443e+00,-1.866371154048529490e-03,1.480828239942297397e+00,1.481629484041716127e+00,-8.012440994187297605e-04,1.184626426270253718e+00,1.184784128293738137e+00,-1.577020234844184188e-04,1.384014984687798044e-01,1.366928293382156934e-01,1.708669130564111072e-03,1.075530810798776438e+00,1.075530810798776438e+00,0.000000000000000000e+00
1.600000000000000000e+01,1.027882179910009075e+00,1.028762288697967486e+00,-8.801087879584112983e-04,1.498916412897126182e+00,1.497943888930433065e+00,9.725239666931173588e-04,1.156999638703634758e+00,1.156814862252735443e+00,1.847764508993154919e-04,1.291174587936256835e-01,1.280525735547679567e-01,1.064885238857726790e-03,1.047314524672682934e+00,1.047314524672682934e+00,0.000000000000000000e+00
1.700000000000000000e+01,1.038907094372987228e+00,1.039967048335265876e+00,-1.059953962278648021e-03,1.506250930604942528e+00,1.504292536365083643e+00,1.958394239858884944e-03,1.171660824174519000e+00,1.171285763162668081e+00,3.750610118509190016e-04,1.327537298015317724e-01,1.313187148274022054e-01,1.435014974129567022e-03,1.059312591430108696e+00,1.059312591430108696e+00,0.000000000000000000e+00
1.800000000000000000e+01,1.034280239468353235e+00,1.034928946861580989e+00,-6.487073932277542809e-04,1.516625809415203641e+00,1.513391514484228484e+00,3.234294930975156745e-03,1.164076123682026065e+00,1.163464736637505714e+00,6.113870445203506421e-04,1.297958842136728297e-01,1.285357897759247248e-01,1.260094437748104923e-03,1.050678876553109431e+00,1.050678876553109431e+00,0.000000000000000000e+00
1.900000000000000000e+01,1.006154644275000454e+00,1.005596656145931522e+00,5.579881290689314710e-04,1.523199911541481155e+00,1.518968299967199620e+00,4.231611574281535226e-03,1.123941889371826708e+00,1.123172701709521659e+00,7.691876623050486472e-04,1.177872450968262541e-01,1.175760455635901369e-01,2.111995332361171762e-04,1.013375071059179566e+00,1.013375071059179566e+00,0.000000000000000000e+00
2.000000000000000000e+01,1.021134078971855486e+00,1.021138250973194328e+00,-4.172001338842434848e-06,1.517231246373351272e+00,1.513132242364491287e+00,4.099004008859985504e-03,1.145592432872009292e+00,1.144830031417788385e+00,7.624014542209067713e-04,1.244583539001538064e-01,1.236917804445940572e-01,7.665734555597492061e-04,1.033894203674881052e+00,1.033894203674881052e+00,0.000000000000000000e+00
2.100000000000000000e+01,9.787878890515844255e-01,9.770181825431756284e-01,1.769706508408797063e-03,1.518418628055979491e+00,1.513886083680947348e+00,4.532544375032143691e-03,1.085924450719919054e+00,1.085125861083330534e+00,7.985896365885203352e-04,1.071365616683346289e-01,1.081076785401549056e-01,-9.711168718202767280e-04,9.798553543605303950e-01,9.798553543605303950e-01,0.000000000000000000e+00
2.200000000000000000e+01,9.729907267346988853e-01,9.712760500616808290e-01,1.714676673018056263e-03,1.502187745927547891e+00,1.498994575506481075e+00,3.193170421066815479e-03,1.079575780526765838e+00,1.079010604723902755e+00,5.651758028630826658e-04,1.065850537920669527e-01,1.077345546622219263e-01,-1.149500870154973597e-03,9.767064222947260399e-01,9.767064222947260399e-01,0.000000000000000000e+00
2.300000000000000000e+01,9.550789502675161025e-01,9.529615038227396973e-01,2.117446444776405201e-03,1.486724071593055196e+00,1.484939838580378035e+00,1.784233012677161057e-03,1.056162020758717013e+00,1.055849964740629421e+00,3.120560180875919798e-04,1.010830704912009104e-01,1.028884609178897236e-01,-1.805390426688813221e-03,9.579598815591673366e-01,9.579598815591673366e-01,0.000000000000000000e+00
2.400000000000000000e+01,9.804517223529204406e-01,9.798688322886084379e-01,5.828900643120027425e-04,1.467014796050949865e+00,1.467180917615061198e+00,-1.661215641113322761e-04,1.094081514229395147e+00,1.094112000683519881e+00,-3.048645412473405258e-05,1.136297918764747061e-01,1.142431683949114429e-01,-6.133765184367367951e-04,9.956179810601157865e-01,9.956179810601157865e-01,0.000000000000000000e+00
2.500000000000000000e+01,9.823558175249211821e-01,9.819930925184245929e-01,3.627250064965892307e-04,1.461453567706242129e+00,1.462219568856952812e+00,-7.660011507106823103e-04,1.097386015647972224e+00,1.097527530586540845e+00,-1.415149385686209627e-04,1.150301981230510417e-01,1.155344380681162519e-01,-5.042399450652101933e-04,9.995588813912765769e-01,9.995588813912765769e-01,0.000000000000000000e+00
2.600000000000000000e+01,9.953628619951199186e-01,9.955879952131997390e-01,-2.251332180798204519e-04,1.457744580505667908e+00,1.458952586061018852e+00,-1.208005555350943894e-03,1.116023291902358272e+00,1.116250806564281772e+00,-2.275146619235002277e-04,1.206604299072383535e-01,1.206628113510820333e-01,-2.381443843679775796e-06,1.017170590510013239e+00,1.017170590510013239e+00,0.000000000000000000e+00
2.700000000000000000e+01,1.039431570142038241e+00,1.041108076748386679e+00,-1.676506606348437955e-03,1.459967170358336119e+00,1.461079410143908408e+00,-1.112239785572288753e-03,1.177369175866705309e+00,1.177589837877063283e+00,-2.206620103579748360e-04,1.379376057246670673e-01,1.364817611286766041e-01,1.455844595990463120e-03,1.072680473253459832e+00,1.072680473253459832e+00,0.000000000000000000e+00
2.800000000000000000e+01,1.007970362881740911e+00,1.008262882993307130e+00,-2.925201115662190432e-04,1.479286356559987636e+00,1.478852385248065726e+00,4.339713119219101856e-04,1.131268844780195737e+00,1.131187166443910153e+00,8.167833628558440751e-05,1.232984818984548259e-01,1.229242834506030224e-01,3.741984478518034507e-04,1.027350422743311675e+00,1.027350422743311675e+00,0.000000000000000000e+00
2.900000000000000000e+01,1.002210409685978965e+00,1.002229833440231976e+00,-1.942375425301179348e-05,1.482396786836679858e+00,1.481623876082850622e+00,7.729107538292367963e-04,1.122870687103841192e+00,1.122726587011540822e+00,1.441000923003699086e-04,1.206602774178622273e-01,1.204967535713088456e-01,1.635238465533817021e-04,1.019196773762047536e+00,1.019196773762047536e+00,0.000000000000000000e+00
3.000000000000000000e+01,1.009566304248292967e+00,1.009818770670884769e+00,-2.524664225918016314e-04,1.482616298509511266e+00,1.481742660836287806e+00,8.736376732234596432e-04,1.133136762581281154e+00,1.132972414114379323e+00,1.643484669018313582e-04,1.235704583329881867e-01,1.231536434434945537e-01,4.168148894936329896e-04,1.028477513684650679e+00,1.028477513684650679e+00,0.000000000000000000e+00
3.100000000000000000e+01,9.719874073689921401e-01,9.706953227272310247e-01,1.292084641761115371e-03,1.485728156362395636e+00,1.484508684519066035e+00,1.219471843329600347e-03,1.080038230200974114e+00,1.079820012376301319e+00,2.182178246727950466e-04,1.080508228319819741e-01,1.091246896490702945e-01,-1.073866817088320325e-03,9.797776290705956237e-01,9.797776290705956237e-01,0.000000000000000000e+00
3.200000000000000000e+01,1.018961500377022267e+00,1.019705373371056378e+00,-7.438729940341115565e-04,1.473067548604266364e+00,1.473021022396813207e+00,4.652620745315694251e-05,1.147312949135530724e+00,1.147304031569967631e+00,8.917565563093532433e-06,1.283514487585084574e-01,1.275986581989112523e-01,7.527905595972050889e-04,1.043001435338669403e+00,1.043001435338669403e+00,0.000000000000000000e+00
3.300000000000000000e+01,1.007123044898756259e+00,1.007308765183211108e+00,-1.857202844548488940e-04,1.481736207219490398e+00,1.480940670582094221e+00,7.955366373961769710e-04,1.129816534412331430e+00,1.129667231119291460e+00,1.493032930399706970e-04,1.226934895135751713e-01,1.223584659360803517e-01,3.350235774948195910e-04,1.025613802405145103e+00,1.025613802405145103e+00,0.000000000000000000e+00
3.400000000000000000e+01,9.958963627368306870e-01,9.956192763849119887e-01,2.770863519186983481e-04,1.484042601311416743e+00,1.482976676316081655e+00,1.065924995335087999e-03,1.113841328576424816e+00,1.113644401478609103e+00,1.969270978157133811e-04,1.179449658395941292e-01,1.180251250936971141e-01,-8.015925410298496701e-05,1.010725062688011988e+00,1.010725062688011988e+00,0.000000000000000000e+00
3.500000000000000000e+01,9.811329846533651811e-01,9.803122756619315759e-01,8.207089914336052061e-04,1.481413083391092345e+00,1.480513921198792104e+00,8.991621923002401928e-04,1.093404629790400540e+00,1.093241277053757177e+00,1.633527366433629169e-04,1.122716451370353585e-01,1.129290013918256008e-01,-6.573562547902422892e-04,9.926134316887756937e-01,9.926134316887756937e-01,0.000000000000000000e+00
3.600000000000000000e+01,9.791711548593077241e-01,9.784472761598043133e-01,7.238786995034107719e-04,1.473323886051485676e+00,1.473155134632125662e+00,1.687514193600136991e-04,1.091564854282139008e+00,1.091534086105882873e+00,3.076817625613514906e-05,1.123936994228312836e-01,1.130868099460785592e-01,-6.931105232472756228e-04,9.922793621099461614e-01,9.922793621099461614e-01,0.000000000000000000e+00
3.700000000000000000e+01,1.005706347325745043e+00,1.006132646172429368e+00,-4.262988466843253832e-04,1.466013968600493378e+00,1.466552038304908212e+00,-5.380697044148341490e-04,1.129561158251072062e+00,1.129663166280559405e+00,-1.020080294873437765e-04,1.238548109253270191e-01,1.235305201081300375e-01,3.242908171969816067e-04,1.028077222435698213e+00,1.028077222435698213e+00,0.000000000000000000e+00
3.800000000000000000e+01,9.991707382147053673e-01,9.992911973146654248e-01,-1.204590999600574364e-04,1.470759073852525578e+00,1.470929136018417793e+00,-1.700621658922152335e-04,1.119901681013685257e+00,1.119933545827959342e+00,-3.186481427408516254e-05,1.207309427989798900e-01,1.206423485132939177e-01,8.859428568597227382e-05,1.018475348914199552e+00,1.018475348914199552e+00,0.000000000000000000e+00
