t,consumption_nn,consumption_ti,consumption_diff,capital_nn,capital_ti,capital_diff,output_nn,output_ti,output_diff,investment_nn,investment_ti,investment_diff,productivity_nn,productivity_ti,productivity_diff
0.000000000000000000e+00,1.484387512793850616e+00,1.481235778246492885e+00,3.151734547357731842e-03,4.043597221374511719e+00,4.043601782782725529e+00,-4.561408213810125289e-06,1.678266315251406571e+00,1.678267016840916392e+00,-7.015895098216873293e-07,1.938788024575559543e-01,1.970312385944235078e-01,-3.152436136867553529e-03,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.452744453470660613e+00,1.450814035464048191e+00,1.930418006612422133e-03,4.040768025402626584e+00,4.043924801049870510e+00,-3.156775647243925675e-03,1.603839130940550639e+00,1.604303352358187329e+00,-4.642214176366898926e-04,1.510946774698900263e-01,1.534893168941391384e-01,-2.394639424249112025e-03,9.559002501418730757e-01,9.559002501418730757e-01,0.000000000000000000e+00
2.000000000000000000e+00,1.475281905747573674e+00,1.473200360025703315e+00,2.081545721870359245e-03,3.995292335726887689e+00,4.000690183817035894e+00,-5.397848090148205102e-03,1.674131299289590702e+00,1.674969153324145532e+00,-8.378540345548302071e-04,1.988493935420170278e-01,2.017687932984422172e-01,-2.919399756425189452e-03,1.001988778941925728e+00,1.001988778941925728e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.484291055223158073e+00,1.482726172334817738e+00,1.564882888340335398e-03,3.999783608151645353e+00,4.007838268051024500e+00,-8.054659899379146282e-03,1.694212110144589500e+00,1.695475666993351727e+00,-1.263556848762226181e-03,2.099210549214314270e-01,2.127494946585339886e-01,-2.828439737102561580e-03,1.013585295060032365e+00,1.013585295060032365e+00,0.000000000000000000e+00
4.000000000000000000e+00,1.443475388190252451e+00,1.443107517618763325e+00,3.678705714891261636e-04,4.015128055998707701e+00,4.025619322339217376e+00,-1.049126634050967510e-02,1.591006954552581787e+00,1.592546296621025759e+00,-1.539342068443971812e-03,1.475315663623293361e-01,1.494387790022624340e-01,-1.907212639933097975e-03,9.504917355496693698e-01,9.504917355496693698e-01,0.000000000000000000e+00
5.000000000000000000e+00,1.421621845056316280e+00,1.421556150222430093e+00,6.569483388618735376e-05,3.967336557254932394e+00,3.979224669873482334e+00,-1.188811261854993973e-02,1.556217211212509444e+00,1.557943710164320761e+00,-1.726498951811317184e-03,1.345953661561931636e-01,1.363875599418906681e-01,-1.792193785697504538e-03,9.338425767115449139e-01,9.338425767115449139e-01,0.000000000000000000e+00
6.000000000000000000e+00,1.461045483028557301e+00,1.460509070497793216e+00,5.364125307640854601e-04,3.908933760995658702e+00,3.922035748959599388e+00,-1.310198796394068665e-02,1.671884165080177675e+00,1.673958690995988707e+00,-2.074525915811031851e-03,2.108386820516203741e-01,2.134496204981954914e-01,-2.610938446575117311e-03,1.008780083469862587e+00,1.008780083469862587e+00,0.000000000000000000e+00
7.000000000000000000e+00,1.397700816609026786e+00,1.398334013121122599e+00,-6.331965120958127358e-04,3.929615388814922561e+00,3.944690945654054204e+00,-1.507555683913164302e-02,1.512851431645852784e+00,1.514999694129367969e+00,-2.148262483515184229e-03,1.151506150368259984e-01,1.166656810082453699e-01,-1.515065971419371493e-03,9.110397076377558800e-01,9.110397076377558800e-01,0.000000000000000000e+00
8.000000000000000000e+00,1.377666845802361539e+00,1.378284798574045622e+00,-6.179527716840826912e-04,3.853602854949257583e+00,3.869460100410710535e+00,-1.585724546145295122e-02,1.492749228174580001e+00,1.495022636498785085e+00,-2.273408324205083986e-03,1.150823823722184613e-01,1.167378379247394626e-01,-1.655455552521001295e-03,9.054648843106883893e-01,9.054648843106883893e-01,0.000000000000000000e+00
9.000000000000000000e+00,1.403775771836947461e+00,1.404239351716218165e+00,-4.635798792707035432e-04,3.781219853694227861e+00,3.797961150721959278e+00,-1.674129702773141659e-02,1.581913657197521195e+00,1.584505610447207946e+00,-2.591953249686751448e-03,1.781378853605737334e-01,1.802662587309897813e-01,-2.128373370416047905e-03,9.663163631107405394e-01,9.663163631107405394e-01,0.000000000000000000e+00
