t,consumption_nn,consumption_ti,consumption_diff,capital_nn,capital_ti,capital_diff,output_nn,output_ti,output_diff,investment_nn,investment_ti,investment_diff,productivity_nn,productivity_ti,productivity_diff
0.000000000000000000e+00,1.331073773477235545e+00,1.261349430285050532e+00,6.972434319218501209e-02,5.469214916229248047e+00,5.469225266955727527e+00,-1.035072647947998803e-05,1.498100869571074245e+00,1.498101544026223531e+00,-6.744551492854355956e-07,1.670270960938387006e-01,2.367521137411729981e-01,-6.972501764733429752e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.338605307116505605e+00,1.281362809939649905e+00,5.724249717685570005e-02,5.399498958585253305e+00,5.469233878912568514e+00,-6.973492032731520851e-02,1.554540553869627528e+00,1.559293237810614574e+00,-4.752683940987045830e-03,2.159352467531219233e-01,2.779304278709646692e-01,-6.199518111784274588e-02,1.040845769067976434e+00,1.040845769067976434e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.334081565846520601e+00,1.284952936700318515e+00,4.912862914620208521e-02,5.381708909900352111e+00,5.510420432217917330e+00,-1.287115223175652190e-01,1.546656754469513784e+00,1.555377161170502731e+00,-8.720406700988947435e-03,2.125751886229931831e-01,2.704242244701842157e-01,-5.784903584719103264e-02,1.036380463821127806e+00,1.036380463821127806e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.326772850797827585e+00,1.284463890525927798e+00,4.230896027189978703e-02,5.361328871644762017e+00,5.542317961269438875e+00,-1.809890896246768577e-01,1.530224592380929005e+00,1.542358154822337735e+00,-1.213356244140872953e-02,2.034517415831014198e-01,2.578942642964099363e-01,-5.444252271330851656e-02,1.026295508504873055e+00,1.026295508504873055e+00,0.000000000000000000e+00
4.000000000000000000e+00,1.318419906958994137e+00,1.282320213279316556e+00,3.609969367967758025e-02,5.332707566436518221e+00,5.560304798442542662e+00,-2.275972320060244414e-01,1.514211811032066146e+00,1.529341360443046138e+00,-1.512954941097999217e-02,1.957919040730720095e-01,2.470211471637295819e-01,-5.122924309065757242e-02,1.016849983916393363e+00,1.016849983916393363e+00,0.000000000000000000e+00
5.000000000000000000e+00,1.301568215273613882e+00,1.270454879124238934e+00,3.111333614937494829e-02,5.297665339230022141e+00,5.566639931642868078e+00,-2.689745924128459365e-01,1.473523213019969358e+00,1.490985950152981632e+00,-1.746273713301227382e-02,1.719549977463554757e-01,2.205310710287426978e-01,-4.857607328238722211e-02,9.910791999714384515e-01,9.910791999714384515e-01,0.000000000000000000e+00
6.000000000000000000e+00,1.283739889883248164e+00,1.257991319449003775e+00,2.574857043424438885e-02,5.240303060310445460e+00,5.546210763101303343e+00,-3.059077027908578827e-01,1.440939593137322783e+00,1.460519114654141859e+00,-1.957952151681907615e-02,1.571997032540746186e-01,2.025277952051380836e-01,-4.532809195106346500e-02,9.716769505871235557e-01,9.716769505871235557e-01,0.000000000000000000e+00
7.000000000000000000e+00,1.271124962918288581e+00,1.250548097070910636e+00,2.057686584737794533e-02,5.170668497950225984e+00,5.508662625500439169e+00,-3.379941275502131859e-01,1.429634860477912994e+00,1.451332213054163489e+00,-2.169735257625049485e-02,1.585098975596244131e-01,2.007841159832528533e-01,-4.227421842362844018e-02,9.671265288547660210e-01,9.671265288547660210e-01,0.000000000000000000e+00
8.000000000000000000e+00,1.260034147975984675e+00,1.244021870700171117e+00,1.601227727581355786e-02,5.105358364880166810e+00,5.470996135327665932e+00,-3.656377704474991219e-01,1.421387610307887295e+00,1.444969310839767207e+00,-2.358170053187991222e-02,1.613534623319026196e-01,2.009474401395960896e-01,-3.959397780769347008e-02,9.644593461345579710e-01,9.644593461345579710e-01,0.000000000000000000e+00
9.000000000000000000e+00,1.250464842064957116e+00,1.238454337270586514e+00,1.201050479437060226e-02,5.045718842251619485e+00,5.435123419027268810e+00,-3.894045767756493248e-01,1.415620031096919584e+00,1.440877735783208102e+00,-2.525770468628851795e-02,1.651551890319624682e-01,2.024233985126215885e-01,-3.726820948065912020e-02,9.632345890172401282e-01,9.632345890172401282e-01,0.000000000000000000e+00
1.000000000000000000e+01,1.234980873849413241e+00,1.226488391701417990e+00,8.492482147995250585e-03,4.992462631235556891e+00,5.402279464661817521e+00,-4.098168334262606294e-01,1.390107907283607558e+00,1.416442575090645750e+00,-2.633466780703819232e-02,1.551270334341943169e-01,1.899541833892277598e-01,-3.482714995503344291e-02,9.482658483356287693e-01,9.482658483356287693e-01,0.000000000000000000e+00
1.100000000000000000e+01,1.212096756884745830e+00,1.207397796347270624e+00,4.698960537475205257e-03,4.931483538453449000e+00,5.358387994296593959e+00,-4.269044558431449587e-01,1.347721333371887820e+00,1.374603384025719910e+00,-2.688205065383209025e-02,1.356245764871419901e-01,1.672055876784492856e-01,-3.158101119130729550e-02,9.220433618460319725e-01,9.220433618460319725e-01,0.000000000000000000e+00
1.200000000000000000e+01,1.205671990628088386e+00,1.203456692616983625e+00,2.215298011104760434e-03,4.853641558911329312e+00,5.293647835407723434e+00,-4.400062764963941220e-01,1.357286713551005164e+00,1.385596699746983740e+00,-2.830998619597857591e-02,1.516147229229167781e-01,1.821400071300001144e-01,-3.052528420708333634e-02,9.321087755214565451e-01,9.321087755214565451e-01,0.000000000000000000e+00
1.300000000000000000e+01,1.178753344377989842e+00,1.180630793470895057e+00,-1.877449092905214556e-03,4.795159230976762110e+00,5.246644469464511573e+00,-4.514852384877494629e-01,1.305490646706364721e+00,1.333736282897700187e+00,-2.824563619133546588e-02,1.267373023283748790e-01,1.531054894268051303e-01,-2.636818709843025132e-02,8.991272235365723731e-01,8.991272235365723731e-01,0.000000000000000000e+00
1.400000000000000000e+01,1.190743907490073195e+00,1.192800962379635843e+00,-2.057054889562648370e-03,4.714330976476868607e+00,5.172641196006183328e+00,-4.583102195293147219e-01,1.366024152618351639e+00,1.396507574982139843e+00,-3.048342236378820402e-02,1.752802451282784446e-01,2.037066126025040003e-01,-2.842636747422555565e-02,9.446306979093855860e-01,9.446306979093855860e-01,0.000000000000000000e+00
1.500000000000000000e+01,1.187961335989576650e+00,1.191621706799551594e+00,-3.660370809974944351e-03,4.685544435275330599e+00,5.152442386827070564e+00,-4.668979515517399648e-01,1.368883510278109394e+00,1.400167422818089369e+00,-3.128391253997997445e-02,1.809221742885327444e-01,2.085457160185377745e-01,-2.762354173000503010e-02,9.479882272072041038e-01,9.479882272072041038e-01,0.000000000000000000e+00
1.600000000000000000e+01,1.187060526911404512e+00,1.192086126749262842e+00,-5.025599837858329977e-03,4.663645891230091323e+00,5.137957016382711295e+00,-4.743111251526199723e-01,1.374717082400728652e+00,1.406759720667574376e+00,-3.204263826684572436e-02,1.876565554893241394e-01,2.146735939183115338e-01,-2.701703842898739438e-02,9.530896562113664316e-01,9.530896562113664316e-01,0.000000000000000000e+00
1.700000000000000000e+01,1.152905639184549580e+00,1.161400435759438299e+00,-8.494796574888718865e-03,4.649429639241057899e+00,5.130226544514044917e+00,-4.807969052729870185e-01,1.286713625574683828e+00,1.317189758796853960e+00,-3.047613322217013199e-02,1.338079863901342481e-01,1.557893230374156612e-01,-2.198133664728141312e-02,8.927250784203920597e-01,8.927250784203920597e-01,0.000000000000000000e+00
1.800000000000000000e+01,1.152270745653404704e+00,1.160644999857698423e+00,-8.374254204293718473e-03,4.581980189638530376e+00,5.063946426668614720e+00,-4.819662370300843435e-01,1.306997211201152753e+00,1.338466159335711003e+00,-3.146894813455825002e-02,1.547264655477480488e-01,1.778211594780125804e-01,-2.309469393026453155e-02,9.099556476651621262e-01,9.099556476651621262e-01,0.000000000000000000e+00
1.900000000000000000e+01,1.163469671831039332e+00,1.171828124701837170e+00,-8.358452870797838941e-03,4.538368868341880358e+00,5.022567178158113599e+00,-4.841983098162332411e-01,1.353910390100180994e+00,1.386957085368223153e+00,-3.304669526804215884e-02,1.904407182691416622e-01,2.151289606663859821e-01,-2.468824239724431990e-02,9.447643975515928050e-01,9.447643975515928050e-01,0.000000000000000000e+00
