t,consumption_nn,consumption_ti,consumption_diff,capital_nn,capital_ti,capital_diff,output_nn,output_ti,output_diff,investment_nn,investment_ti,investment_diff,productivity_nn,productivity_ti,productivity_diff
0.000000000000000000e+00,1.426854249314154277e+00,1.362144486525566300e+00,6.470976278858797670e-02,4.578862259106175614e+00,4.578862259106175614e+00,0.000000000000000000e+00,1.616129862773003190e+00,1.616129862773003190e+00,0.000000000000000000e+00,1.892756134588489125e-01,2.539853762474368892e-01,-6.470976278858797670e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.382908937300742602e+00,1.332555872133308172e+00,5.035306516743442984e-02,4.514625418488011022e+00,4.579335181276598554e+00,-6.470976278858753261e-02,1.538083855099572794e+00,1.545005732906414186e+00,-6.921877806841392200e-03,1.551749177988301920e-01,2.124498607731060140e-01,-5.727494297427582204e-02,9.559599290638921554e-01,9.559599290638921554e-01,0.000000000000000000e+00
2.000000000000000000e+00,1.368508285712994432e+00,1.326238139731069854e+00,4.227014598192457839e-02,4.419844407430667310e+00,4.538246404249917099e+00,-1.184019968192497885e-01,1.528385260216468478e+00,1.541186693646650951e+00,-1.280143343018247393e-02,1.598769745034740453e-01,2.149485539155810976e-01,-5.507157941210705232e-02,9.563125768571442142e-01,9.563125768571442142e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.359627864387412899e+00,1.324283091124889067e+00,3.534477326252383200e-02,4.335013081277583780e+00,4.501931234112753089e+00,-1.669181528351693089e-01,1.528178930483421905e+00,1.546504726566561461e+00,-1.832579608313955610e-02,1.685510660960090057e-01,2.222216354416723938e-01,-5.367056934566338811e-02,9.620480285759572814e-01,9.620480285759572814e-01,0.000000000000000000e+00
4.000000000000000000e+00,1.398736282799216468e+00,1.364665693321669204e+00,3.407058947754726397e-02,4.263552602473971831e+00,4.474899764598899488e+00,-2.113471621249276566e-01,1.626200897511725696e+00,1.651214956010517820e+00,-2.501405849879212440e-02,2.274646147125092277e-01,2.865492626888486161e-01,-5.908464797633938836e-02,1.029139740895396393e+00,1.029139740895396393e+00,0.000000000000000000e+00
5.000000000000000000e+00,1.432012664291014481e+00,1.402523209928752790e+00,2.948945436226169114e-02,4.254962140144131766e+00,4.513692541751192167e+00,-2.587304016070604007e-01,1.700383507534702021e+00,1.732349076636308327e+00,-3.196556910160630594e-02,2.683708432436875402e-01,3.298258667075555373e-01,-6.145502346386799708e-02,1.076771124578971950e+00,1.076771124578971950e+00,0.000000000000000000e+00
6.000000000000000000e+00,1.427944289730389338e+00,1.407052851998150889e+00,2.089143773223844924e-02,4.287753524318593357e+00,4.593614129086117437e+00,-3.058606047675240802e-01,1.683822888453500921e+00,1.720830040173295661e+00,-3.700715171979473972e-02,2.558785987231115833e-01,3.137771881751447722e-01,-5.789858945203318896e-02,1.063704450663593093e+00,1.063704450663593093e+00,0.000000000000000000e+00
7.000000000000000000e+00,1.396260261930277080e+00,1.385124149641610902e+00,1.113611228866617786e-02,4.306237142167228527e+00,4.653062113837092895e+00,-3.468249716698643681e-01,1.611131039242458263e+00,1.650991888342083991e+00,-3.986084909962572809e-02,2.148707773121811826e-01,2.658677387004730885e-01,-5.099696138829190595e-02,1.016403184101773327e+00,1.016403184101773327e+00,0.000000000000000000e+00
8.000000000000000000e+00,1.418546797214365718e+00,1.410270691344814642e+00,8.276105869551075855e-03,4.282689577984789331e+00,4.661309262814500087e+00,-3.786196848297107564e-01,1.664570324562923531e+00,1.709661818699927727e+00,-4.509149413700419551e-02,2.460235273485578134e-01,2.993911273551130847e-01,-5.336760000655527136e-02,1.051934359805117403e+00,1.051934359805117403e+00,0.000000000000000000e+00
9.000000000000000000e+00,1.394944993684040124e+00,1.394055205760822203e+00,8.897879232179217723e-04,4.291598493989498664e+00,4.702623190297980038e+00,-4.110246963084813743e-01,1.611648486128972380e+00,1.658833379741913028e+00,-4.718489361294064821e-02,2.167034924449322553e-01,2.647781739810908253e-01,-4.807468153615856998e-02,1.017822560176872448e+00,1.017822560176872448e+00,0.000000000000000000e+00
1.000000000000000000e+01,1.395406142633833779e+00,1.398278798787644162e+00,-2.872656153810382307e-03,4.270694125669281860e+00,4.707036785021200487e+00,-4.363426593519186270e-01,1.617411082875878758e+00,1.667824988162143640e+00,-5.041390528626488177e-02,2.220049402420449791e-01,2.695461893744994786e-01,-4.754124913245449946e-02,1.023036763611888222e+00,1.023036763611888222e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.374785874273394493e+00,1.383122434166573544e+00,-8.336559893179051883e-03,4.256248592596137748e+00,4.715974032856051323e+00,-4.597254402599135759e-01,1.576896337094554124e+00,1.628761131023760189e+00,-5.186479392920606557e-02,2.021104628211596310e-01,2.456386968571866447e-01,-4.352823403602701369e-02,9.984773995159323956e-01,9.984773995159323956e-01,0.000000000000000000e+00
1.200000000000000000e+01,1.391016128550436548e+00,1.400396146049882384e+00,-9.380017499445836293e-03,4.222708370855864146e+00,4.700508970137340370e+00,-4.778005992814762237e-01,1.619068173042783831e+00,1.674763042234981736e+00,-5.569486919219790444e-02,2.280520444923472834e-01,2.743668961850993515e-01,-4.631485169275206815e-02,1.027742446065754267e+00,1.027742446065754267e+00,0.000000000000000000e+00
1.300000000000000000e+01,1.349421826612209774e+00,1.365847199932633149e+00,-1.642537332042337539e-02,4.216966712596342148e+00,4.714628342593007559e+00,-4.976616299966654111e-01,1.532708501547439983e+00,1.587615085958357763e+00,-5.490658441091778030e-02,1.832866749352302094e-01,2.217678860257246143e-01,-3.848121109049440491e-02,9.733413296197562792e-01,9.733413296197562792e-01,0.000000000000000000e+00
1.400000000000000000e+01,1.365287890993715392e+00,1.381248029094495733e+00,-1.596013810078034112e-02,4.166777576385406689e+00,4.675366974284902000e+00,-5.085893978994953102e-01,1.577095398240919266e+00,1.635454126327031021e+00,-5.835872808611175522e-02,2.118075072472038745e-01,2.542060972325352886e-01,-4.239858998533141410e-02,1.005319655774885135e+00,1.005319655774885135e+00,0.000000000000000000e+00
1.500000000000000000e+01,1.393705807623962567e+00,1.409484675085985517e+00,-1.577886746202294965e-02,4.147888035063007628e+00,4.670717554952288353e+00,-5.228295198892807250e-01,1.642433844248319952e+00,1.705118442225584729e+00,-6.268459797726477767e-02,2.487280366243573848e-01,2.956337671395992128e-01,-4.690573051524182802e-02,1.048471646917998656e+00,1.048471646917998656e+00,0.000000000000000000e+00
1.600000000000000000e+01,1.336293108480200997e+00,1.360257261837458209e+00,-2.396415335725721185e-02,4.166964858023039397e+00,4.707753224430900829e+00,-5.407883664078614316e-01,1.516576609356734551e+00,1.576102631721988834e+00,-5.952602236525428303e-02,1.802835008765335534e-01,2.158453698845306246e-01,-3.556186900799707118e-02,9.667282373096872661e-01,9.667282373096872661e-01,0.000000000000000000e+00
1.700000000000000000e+01,1.330774940417983387e+00,1.355563444395092798e+00,-2.478850397710941067e-02,4.116540941328922898e+00,4.662949986521881307e+00,-5.464090451929584091e-01,1.516314592715299669e+00,1.577129633443770107e+00,-6.081504072847043751e-02,1.855396522973162821e-01,2.215661890486773089e-01,-3.602653675136102684e-02,9.702811572506478965e-01,9.702811572506478965e-01,0.000000000000000000e+00
1.800000000000000000e+01,1.333476273724284233e+00,1.358424594017143328e+00,-2.494832029285909414e-02,4.074164937445632795e+00,4.626348135688900243e+00,-5.521831982432674479e-01,1.531395392458682059e+00,1.594055533994791052e+00,-6.266014153610899307e-02,1.979191187343978253e-01,2.356309399776477242e-01,-3.771182124324989893e-02,9.831357128467262951e-01,9.831357128467262951e-01,0.000000000000000000e+00
1.900000000000000000e+01,1.344029114220073762e+00,1.368897469251708854e+00,-2.486835503163509209e-02,4.046514582114220104e+00,4.605837527193313186e+00,-5.593229450790930812e-01,1.559886388121917156e+00,1.624925155045602088e+00,-6.503876692368493195e-02,2.158572739018433939e-01,2.560276857938932338e-01,-4.017041189204983986e-02,1.003580530357707001e+00,1.003580530357707001e+00,0.000000000000000000e+00
2.000000000000000000e+01,1.349955032490175899e+00,1.375751832835756083e+00,-2.579680034558018420e-02,4.038333266488704609e+00,4.606859251129180599e+00,-5.685259846404759898e-01,1.574375968379483570e+00,1.641181293138016306e+00,-6.680532475853273588e-02,2.244209358893076711e-01,2.654294603022602228e-01,-4.100852441295255169e-02,1.013549655391649873e+00,1.013549655391649873e+00,0.000000000000000000e+00
2.100000000000000000e+01,1.363176699047759177e+00,1.389489499853671539e+00,-2.631280080591236192e-02,4.039168578081849148e+00,4.617226180992026308e+00,-5.780576029101771596e-01,1.602456241647885582e+00,1.671529126880179073e+00,-6.907288523229349053e-02,2.392795426001264047e-01,2.820396270265075334e-01,-4.276008442638112861e-02,1.031559819206170348e+00,1.031559819206170348e+00,0.000000000000000000e+00
2.200000000000000000e+01,1.391947420387464440e+00,1.417994311882232461e+00,-2.604689149476802079e-02,4.054816248676246460e+00,4.643629304028037197e+00,-5.888130553517907373e-01,1.660843167172140644e+00,1.733436421740062849e+00,-7.259325456792220521e-02,2.688957467846762039e-01,3.154421098578303884e-01,-4.654636307315418442e-02,1.067842143568669133e+00,1.067842143568669133e+00,0.000000000000000000e+00
2.300000000000000000e+01,1.350412964151253670e+00,1.382128961736543760e+00,-3.171599758529008994e-02,4.099213777374333567e+00,4.701973079393078514e+00,-6.027593020187449468e-01,1.561170983908240828e+00,1.630228487928287784e+00,-6.905750402004695587e-02,2.107580197569871583e-01,2.480995261917440242e-01,-3.734150643475686593e-02,1.000314880355510194e+00,1.000314880355510194e+00,0.000000000000000000e+00
