t,consumption_nn,consumption_ti,consumption_diff,capital_nn,capital_ti,capital_diff,output_nn,output_ti,output_diff,investment_nn,investment_ti,investment_diff,productivity_nn,productivity_ti,productivity_diff
0.000000000000000000e+00,1.441915883412699495e+00,1.437272984705985968e+00,4.642898706713527446e-03,6.317285060882568359e+00,6.317280634901917935e+00,4.425980650424321539e-06,2.102016971502319365e+00,2.102016377961496207e+00,5.935408231572125715e-07,6.601010880896198696e-01,6.647433932555102398e-01,-4.642305165890370233e-03,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.453597727321068289e+00,1.450015851352003171e+00,3.581875969065118070e-03,6.312889424039052955e+00,6.317527768780241360e+00,-4.638344741188404896e-03,2.144414027392273159e+00,2.145048895501311836e+00,-6.348681090386776305e-04,6.908163000712048696e-01,6.950330441493086653e-01,-4.216744078103795701e-03,1.020455929289726393e+00,1.020455929289726393e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.471018206492943348e+00,1.467908524915147339e+00,3.109681577796008511e-03,6.339671363350713129e+00,6.348038558263061404e+00,-8.367194912348274727e-03,2.195758071773080022e+00,2.196925585176945805e+00,-1.167513403865783062e-03,7.247398652801366747e-01,7.290170602617984663e-01,-4.277194981661791573e-03,1.043107599590190615e+00,1.043107599590190615e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.479928170351474392e+00,1.477151486736882013e+00,2.776683614592379001e-03,6.397559754065540893e+00,6.409324023217404687e+00,-1.176426915186379318e-02,2.208780154302522725e+00,2.210416217726455912e+00,-1.636063423933187266e-03,7.288519839510483322e-01,7.332647309895738985e-01,-4.412747038525566268e-03,1.045456861838625962e+00,1.045456861838625962e+00,0.000000000000000000e+00
4.000000000000000000e+00,1.481360958936178474e+00,1.478926131705190494e+00,2.434827230987979263e-03,6.453471153070645450e+00,6.468410720222831145e+00,-1.493956715218569542e-02,2.197046363619175047e+00,2.199094784939692460e+00,-2.048421320517412880e-03,7.156854046829965732e-01,7.201686532345019653e-01,-4.483248551505392143e-03,1.036262532340967102e+00,1.036262532340967102e+00,0.000000000000000000e+00
5.000000000000000000e+00,1.465027249068767690e+00,1.462177059563512849e+00,2.850189505254840938e-03,6.490334816398377171e+00,6.508186182761271255e+00,-1.785136636289408330e-02,2.128200192172999827e+00,2.130557389394723611e+00,-2.357197221723783542e-03,6.631729431042321377e-01,6.683803298312107621e-01,-5.207386726978624480e-03,1.001488738983494109e+00,1.001488738983494109e+00,0.000000000000000000e+00
6.000000000000000000e+00,1.455844996993277185e+00,1.453043561619394186e+00,2.801435373882998903e-03,6.470808437301420746e+00,6.491989457414326203e+00,-2.118102011290545761e-02,2.101617097015089364e+00,2.104386928704096604e+00,-2.769831689007240527e-03,6.457721000218121787e-01,6.513433670847024182e-01,-5.571267062890239430e-03,9.901809591526578025e-01,9.901809591526578025e-01,0.000000000000000000e+00
7.000000000000000000e+00,1.452842799512285454e+00,1.450670037987776162e+00,2.172761524509292386e-03,6.435935137785764759e+00,6.460459455452488342e+00,-2.452431766672358293e-02,2.102307529940324660e+00,2.105532483959545509e+00,-3.224954019220849233e-03,6.494647304280392053e-01,6.548624459717693469e-01,-5.397715543730141619e-03,9.926658558750136585e-01,9.926658558750136585e-01,0.000000000000000000e+00
8.000000000000000000e+00,1.461548398955858419e+00,1.460467914726326422e+00,1.080484229531997187e-03,6.408422688978638426e+00,6.435765080996127097e+00,-2.734239201748867032e-02,2.142200704031839820e+00,2.145879693781205688e+00,-3.678989749365868533e-03,6.806523050759814009e-01,6.854117790548792666e-01,-4.759473978897865720e-03,1.013250515088267578e+00,1.013250515088267578e+00,0.000000000000000000e+00
9.000000000000000000e+00,1.453196439026472664e+00,1.451867537724832236e+00,1.328901301640428301e-03,6.414991768780853754e+00,6.444217568591788847e+00,-2.922579981093509360e-02,2.110431972665713918e+00,2.114301762299587217e+00,-3.869789633873299550e-03,6.572355336392412539e-01,6.624342245747549818e-01,-5.198690935513727851e-03,9.978119578475144191e-01,9.978119578475144191e-01,0.000000000000000000e+00
1.000000000000000000e+01,1.448973912012066378e+00,1.447846719197027898e+00,1.127192815038480234e-03,6.397453094869556267e+00,6.428803409277472625e+00,-3.135031440791635760e-02,2.101062177944376330e+00,2.105205749909112356e+00,-4.143571964736025848e-03,6.520882659323099517e-01,6.573590307120844578e-01,-5.270764779774506081e-03,9.944786158202618687e-01,9.944786158202618687e-01,0.000000000000000000e+00
1.100000000000000000e+01,1.436456399911162363e+00,1.434993871592125103e+00,1.462528319037259550e-03,6.376611995024557444e+00,6.409935426401691672e+00,-3.332343137713422720e-02,2.063037580253043846e+00,2.067375944659706200e+00,-4.338364406662353900e-03,6.265811803418814829e-01,6.323820730675810964e-01,-5.800892725699613450e-03,9.777657530307571898e-01,9.777657530307571898e-01,0.000000000000000000e+00
1.200000000000000000e+01,1.420190104472146553e+00,1.418491717726114265e+00,1.698386746032287675e-03,6.332456023880165041e+00,6.368075153773740560e+00,-3.561912989357551851e-02,2.019547170649920620e+00,2.024117766136281471e+00,-4.570595486360851112e-03,5.993570661777740671e-01,6.056260484101672059e-01,-6.268982232393138787e-03,9.598380134541124598e-01,9.598380134541124598e-01,0.000000000000000000e+00
1.300000000000000000e+01,1.421323562915536076e+00,1.420816309577115799e+00,5.072533384202770890e-04,6.265720575932322234e+00,6.303862016041570371e+00,-3.814144010924813699e-02,2.045523322000859956e+00,2.050532638563792531e+00,-5.009316562932575323e-03,6.241997590853238798e-01,6.297163289866767322e-01,-5.516569901352852412e-03,9.763438070109193845e-01,9.763438070109193845e-01,0.000000000000000000e+00
1.400000000000000000e+01,1.421052314020814444e+00,1.421131817463099800e+00,-7.950344228535577429e-05,6.230847527327769697e+00,6.270493550892837220e+00,-3.964602356506752301e-02,2.056037407055361310e+00,2.061299953626265058e+00,-5.262546570903747778e-03,6.349850930345468658e-01,6.401681361631652578e-01,-5.183043128618392004e-03,9.835722145577034947e-01,9.835722145577034947e-01,0.000000000000000000e+00
1.500000000000000000e+01,1.415259053265634392e+00,1.415343373245448344e+00,-8.431997981395156216e-05,6.210428006582139560e+00,6.251086824100472228e+00,-4.065881751833266833e-02,2.042132671032107716e+00,2.047510486059085366e+00,-5.377815026977650348e-03,6.268736177664733233e-01,6.321671128136370221e-01,-5.293495047163698786e-03,9.782137134852220139e-01,9.782137134852220139e-01,0.000000000000000000e+00
1.600000000000000000e+01,1.407425166777689807e+00,1.407463147789848046e+00,-3.798101215823912469e-05,6.184044880187964388e+00,6.225720410746600209e+00,-4.167553055863582046e-02,2.022985715723111255e+00,2.028469308662006476e+00,-5.483592938895220925e-03,6.155605489454214485e-01,6.210061608721584303e-01,-5.445611926736981800e-03,9.707061200106066323e-01,9.707061200106066323e-01,0.000000000000000000e+00
1.700000000000000000e+01,1.398929609192230750e+00,1.399008294698050436e+00,-7.868550581968669633e-05,6.149123848815031934e+00,6.191861264224742811e+00,-4.273741540971087716e-02,2.004415110147491408e+00,2.010018093926895233e+00,-5.602983779403825082e-03,6.054855009552606582e-01,6.110097992288447966e-01,-5.524298273584138386e-03,9.639928741729106854e-01,9.639928741729106854e-01,0.000000000000000000e+00
1.800000000000000000e+01,1.388733311237270174e+00,1.388863855142653980e+00,-1.305439053838064467e-04,6.107801010528597807e+00,6.151567300576870956e+00,-4.376629004827314873e-02,1.982130183938772383e+00,1.987842285636179263e+00,-5.712101697406879453e-03,5.933968727015022093e-01,5.989784304935252823e-01,-5.581557792023073006e-03,9.558693630919352646e-01,9.558693630919352646e-01,0.000000000000000000e+00
1.900000000000000000e+01,1.395316348015674501e+00,1.396475844416000589e+00,-1.159496400326087695e-03,6.058736172396280040e+00,6.103480372289828537e+00,-4.474419989354849747e-02,2.021282715353592607e+00,2.027285632934878734e+00,-6.002917581286126847e-03,6.259663673379181059e-01,6.308097885188781451e-01,-4.843421180960039152e-03,9.779241498248286701e-01,9.779241498248286701e-01,0.000000000000000000e+00
