t,consumption_nn,consumption_ti,consumption_diff,capital_nn,capital_ti,capital_diff,output_nn,output_ti,output_diff,investment_nn,investment_ti,investment_diff,productivity_nn,productivity_ti,productivity_diff
0.000000000000000000e+00,9.239357696946053355e-01,9.226765399308403115e-01,1.259229763765024046e-03,1.978155136108398438e+00,1.978154829653880897e+00,3.064545175401889310e-07,1.207242735404482348e+00,1.207242683768622538e+00,5.163585981016183268e-08,2.833069657098770122e-01,2.845661438377822261e-01,-1.259178127905213884e-03,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.397042934457680019e-01,9.384979527660299858e-01,1.206340679738016064e-03,1.977474466970689404e+00,1.978733382639258354e+00,-1.258915668568949542e-03,1.234005604643652942e+00,1.234222451906581419e+00,-2.168472629284767805e-04,2.943013111978849405e-01,2.957244991405514334e-01,-1.423187942666492845e-03,1.022265718066047935e+00,1.022265718066047935e+00,0.000000000000000000e+00
2.000000000000000000e+00,9.569339310248929920e-01,9.559507032149306971e-01,9.832278099622948631e-04,1.987885861449866454e+00,1.990387232783505045e+00,-2.501371333638591210e-03,1.261993579400270571e+00,1.262431804526968016e+00,-4.382251266974446224e-04,3.050596483753775789e-01,3.064811013120373184e-01,-1.421452936659739485e-03,1.043936709358073811e+00,1.043936709358073811e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.028911975460182093e+00,1.029263955827317112e+00,-3.519803671350185681e-04,2.007560913928125856e+00,2.011124636671981936e+00,-3.563722743856079234e-03,1.384769697505463526e+00,1.385447939984542742e+00,-6.782424790792163094e-04,3.558577220452814327e-01,3.561839841572256304e-01,-3.262621119441977413e-04,1.142388067973285626e+00,1.142388067973285626e+00,0.000000000000000000e+00
4.000000000000000000e+00,1.028795330038460243e+00,1.028877821712513851e+00,-8.249167405360857686e-05,2.075209452905742324e+00,2.078587823088453135e+00,-3.378370182710810354e-03,1.374332096575365147e+00,1.374949447853219375e+00,-6.173512778542278312e-04,3.455367665369049046e-01,3.460716261407055239e-01,-5.348596038006192543e-04,1.123450578297370717e+00,1.123450578297370717e+00,0.000000000000000000e+00
5.000000000000000000e+00,1.029018216639279393e+00,1.029056351354751042e+00,-3.813471547164937192e-05,2.122825286151517776e+00,2.126253510823761239e+00,-3.428224672243462834e-03,1.367748886149710463e+00,1.368358365229813245e+00,-6.094790801027816229e-04,3.387306695104310705e-01,3.393020138750622028e-01,-5.713443646311322510e-04,1.111088171741217323e+00,1.111088171741217323e+00,0.000000000000000000e+00
6.000000000000000000e+00,1.049070593621895586e+00,1.049374303920846074e+00,-3.037102989504880668e-04,2.156799204684969773e+00,2.160306611404225308e+00,-3.507406719255534711e-03,1.397811841880550743e+00,1.398439063139589322e+00,-6.272212590385795039e-04,3.487412482586551565e-01,3.490647592187432480e-01,-3.235109600880914371e-04,1.130543037501599235e+00,1.130543037501599235e+00,0.000000000000000000e+00
7.000000000000000000e+00,1.066983629344767870e+00,1.067457903423551624e+00,-4.742740787837540495e-04,2.195906342959403901e+00,2.199233730799015518e+00,-3.327387839611617437e-03,1.423414748675487340e+00,1.424009909217653025e+00,-5.951605421656847028e-04,3.564311193307194703e-01,3.565520057941014009e-01,-1.208864633819306533e-04,1.145553060912633869e+00,1.145553060912633869e+00,0.000000000000000000e+00
8.000000000000000000e+00,1.088999409478210501e+00,1.089635129323067941e+00,-6.357198448574408189e-04,2.237089058714115453e+00,2.240059647022949907e+00,-2.970588308834454239e-03,1.455888753651403356e+00,1.456422248052311685e+00,-5.334944009083297800e-04,3.668893441731928551e-01,3.667871187292437440e-01,1.022254439491110389e-04,1.165692602149923429e+00,1.165692602149923429e+00,0.000000000000000000e+00
9.000000000000000000e+00,1.094817620979873452e+00,1.095465917114589960e+00,-6.482961347165083765e-04,2.282817731951527485e+00,2.285259631627286403e+00,-2.441899675758918420e-03,1.459566781032278548e+00,1.459997668219138678e+00,-4.308871868601293897e-04,3.647491600524050970e-01,3.645317511045487180e-01,2.174089478563789868e-04,1.162126884704345109e+00,1.162126884704345109e+00,0.000000000000000000e+00
1.000000000000000000e+01,1.117836086066636536e+00,1.118660749917852248e+00,-8.246638512157122847e-04,2.319841327587168323e+00,2.321715254650575933e+00,-1.873927063407609950e-03,1.494563408195613841e+00,1.494896629619991257e+00,-3.332214243774167528e-04,3.767273221289773044e-01,3.762358797021390089e-01,4.914424268382955319e-04,1.184717675713132357e+00,1.184717675713132357e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.127264823009459294e+00,1.128140577200158257e+00,-8.757541906989629865e-04,2.363527908968568791e+00,2.364641369146490035e+00,-1.113460177921243854e-03,1.504962540373243840e+00,1.505158252038283129e+00,-1.957116650392887180e-04,3.776977173637845464e-01,3.770176748381248721e-01,6.800425256596742685e-04,1.186831882340052546e+00,1.186831882340052546e+00,0.000000000000000000e+00
