t,consumption_nn,consumption_ti,consumption_diff,capital_nn,capital_ti,capital_diff,output_nn,output_ti,output_diff,investment_nn,investment_ti,investment_diff,productivity_nn,productivity_ti,productivity_diff
0.000000000000000000e+00,9.495970699331772735e-01,9.318904751830694444e-01,1.770659475010782913e-02,1.610766126346600435e+00,1.610766126346600435e+00,0.000000000000000000e+00,1.162874813578707700e+00,1.162874813578707700e+00,0.000000000000000000e+00,2.132777436455304265e-01,2.309843383956382556e-01,-1.770659475010782913e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.496622135827444966e-01,9.356482033911455165e-01,1.401401019159898009e-02,1.598612557021977132e+00,1.616319151772084961e+00,-1.770659475010782913e-02,1.165474760832995171e+00,1.169545555741899667e+00,-4.070794908904495912e-03,2.158125472502506748e-01,2.338973523507541508e-01,-1.808480510050347601e-02,1.004641411978683063e+00,1.004641411978683063e+00,0.000000000000000000e+00
2.000000000000000000e+00,9.505056197556749353e-01,9.396751315454913156e-01,1.083048821018361974e-02,1.590694717988642815e+00,1.624008029408253284e+00,-3.331331141961046960e-02,1.168760166905576714e+00,1.176453147474925354e+00,-7.692980569348639719e-03,2.182545471499017786e-01,2.367780159294340381e-01,-1.852346877953225945e-02,1.009058103027818065e+00,1.009058103027818065e+00,0.000000000000000000e+00
3.000000000000000000e+00,8.852240114175736752e-01,8.755057361383139503e-01,9.718275279259724897e-03,1.586327003007792946e+00,1.633501490270754530e+00,-4.717448726296158412e-02,1.038572715313063721e+00,1.048251248434353355e+00,-9.678533121289634167e-03,1.533487038954900461e-01,1.727455122960394052e-01,-1.939680840054935906e-02,8.974404954575228022e-01,8.974404954575228022e-01,0.000000000000000000e+00
4.000000000000000000e+00,8.488054877443608204e-01,8.423323230747111756e-01,6.473164669649644765e-03,1.517664718939965240e+00,1.577633810578671802e+00,-5.996909163870656201e-02,9.804671934539815892e-01,9.925684389659449325e-01,-1.210124551196334330e-02,1.316617057096207688e-01,1.502361158912337569e-01,-1.857441018161298807e-02,8.591809298498928049e-01,8.591809298498928049e-01,0.000000000000000000e+00
5.000000000000000000e+00,8.258673130666631668e-01,8.233671116063743245e-01,2.500201460288842270e-03,1.436924919152879454e+00,1.507075575578316506e+00,-7.015065642543705238e-02,9.528230017088213932e-01,9.673080524838951755e-01,-1.448505077507378225e-02,1.269556886421582265e-01,1.439409408775208510e-01,-1.698525223536262452e-02,8.495303251503290021e-01,8.495303251503290021e-01,0.000000000000000000e+00
6.000000000000000000e+00,8.234547212647367331e-01,8.250512083823707821e-01,-1.596487117634048936e-03,1.362778867532550953e+00,1.440096991770746682e+00,-7.731812423819572899e-02,9.642040925727621836e-01,9.811946071374152423e-01,-1.699051456465305865e-02,1.407493713080254505e-01,1.561433987550444602e-01,-1.539402744701900971e-02,8.742158400848777378e-01,8.742158400848777378e-01,0.000000000000000000e+00
7.000000000000000000e+00,8.415704333228422040e-01,8.461999461091493924e-01,-4.629512786307188321e-03,1.312803449952300028e+00,1.394694709654307641e+00,-8.189125970200761273e-02,1.009042424708263885e+00,1.028555621277274623e+00,-1.951319656901073785e-02,1.674719913854216813e-01,1.823556751681252308e-01,-1.488368378270354953e-02,9.257529784966991304e-01,9.257529784966991304e-01,0.000000000000000000e+00
8.000000000000000000e+00,8.390244454216778669e-01,8.446979822668519988e-01,-5.673536845174131926e-03,1.296544854659855917e+00,1.381858882811516809e+00,-8.531402815166089226e-02,1.007147426425205383e+00,1.027669597104162946e+00,-2.052217067895756308e-02,1.681229810035275163e-01,1.829716148373109474e-01,-1.484863383378343116e-02,9.276665060905008309e-01,9.276665060905008309e-01,0.000000000000000000e+00
9.000000000000000000e+00,8.299917220061502343e-01,8.363638306270081424e-01,-6.372108620857908079e-03,1.283212685763008398e+00,1.371435406209812413e+00,-8.822272044680401493e-02,9.923222328211070975e-01,1.013428709202577771e+00,-2.110647638147067351e-02,1.623305108149568632e-01,1.770648785755696286e-01,-1.473436776061276543e-02,9.170065631244405102e-01,9.170065631244405102e-01,0.000000000000000000e+00
