t,consumption_nn,consumption_ti,consumption_diff,capital_nn,capital_ti,capital_diff,output_nn,output_ti,output_diff,investment_nn,investment_ti,investment_diff,productivity_nn,productivity_ti,productivity_diff
0.000000000000000000e+00,9.887484733060573072e-01,9.658687685838988068e-01,2.287970472215850037e-02,2.138236721525271999e+00,2.138236721525271999e+00,0.000000000000000000e+00,1.272738384843219217e+00,1.272738384843219217e+00,0.000000000000000000e+00,2.839899115371619098e-01,3.068696162593204102e-01,-2.287970472215850037e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.806913679451613186e-01,9.620343037347627302e-01,1.865706421039858842e-02,2.116470018892629756e+00,2.139349723614788257e+00,-2.287970472215850037e-02,1.260567717962790768e+00,1.264876260230793470e+00,-4.308542268002701903e-03,2.798763500176294494e-01,3.028419564960307397e-01,-2.296560647840129032e-02,9.936585652785934197e-01,9.936585652785934197e-01,0.000000000000000000e+00
2.000000000000000000e+00,1.000901648432387825e+00,9.861953607909798025e-01,1.470628764140802236e-02,2.093702278827053842e+00,2.136275912491338858e+00,-4.257363366428501550e-02,1.305487509517542444e+00,1.313853734241097859e+00,-8.366224723555415466e-03,3.045858610851546189e-01,3.276583734501180567e-01,-2.307251236496343783e-02,1.032605223227449631e+00,1.032605223227449631e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.016535060620434638e+00,1.005011912618114955e+00,1.152314800231968306e-02,2.098899717007791210e+00,2.158458057158926913e+00,-5.955834015113570246e-02,1.336101573561176314e+00,1.348018149000011157e+00,-1.191657543883484216e-02,3.195665129407416760e-01,3.430062363818962012e-01,-2.343972344115452522e-02,1.055988951735538306e+00,1.055988951735538306e+00,0.000000000000000000e+00
4.000000000000000000e+00,1.022785606211333853e+00,1.013853183094351351e+00,8.932423116982501909e-03,2.118334600698203563e+00,2.192816134643956527e+00,-7.448153394575296460e-02,1.345255341363705615e+00,1.360088663534147591e+00,-1.483332217044197598e-02,3.224697351523717614e-01,3.462354804397962393e-01,-2.376574528742447789e-02,1.060118374974554634e+00,1.060118374974554634e+00,0.000000000000000000e+00
5.000000000000000000e+00,1.038084009873304181e+00,1.031520569711672719e+00,6.563440161631461933e-03,2.137893620368051195e+00,2.225490431667452640e+00,-8.759681129940144473e-02,1.372796932008069293e+00,1.390402548545273342e+00,-1.760561653720404962e-02,3.347129221347651118e-01,3.588819788336006233e-01,-2.416905669883551155e-02,1.078671672444884599e+00,1.078671672444884599e+00,0.000000000000000000e+00
6.000000000000000000e+00,1.045751407768878316e+00,1.041108345448432893e+00,4.643062320445423552e-03,2.166898989995405422e+00,2.266138974322601030e+00,-9.923998432719560725e-02,1.383267268100761838e+00,1.403064523650565221e+00,-1.979725554980338309e-02,3.375158603318835215e-01,3.619561782021323282e-01,-2.444031787024880664e-02,1.082260557952827940e+00,1.082260557952827940e+00,0.000000000000000000e+00
7.000000000000000000e+00,1.065341398376998372e+00,1.062540263812021379e+00,2.801134564976992536e-03,2.194559682394175315e+00,2.304049188365604905e+00,-1.094895059714295904e-01,1.418373888411724515e+00,1.440458089575074707e+00,-2.208420116335019223e-02,3.530324900347261430e-01,3.779178257630533277e-01,-2.488533572832718477e-02,1.105269869272984984e+00,1.105269869272984984e+00,0.000000000000000000e+00
8.000000000000000000e+00,1.091674541998392867e+00,1.090457696263670506e+00,1.216845734722360461e-03,2.233781670847132084e+00,2.352500088589737359e+00,-1.187184177426052756e-01,1.465462634159548694e+00,1.489742930675149291e+00,-2.428029651560059676e-02,3.737880921611558271e-01,3.992852344114787844e-01,-2.549714225032295722e-02,1.135562311596509000e+00,1.135562311596509000e+00,0.000000000000000000e+00
9.000000000000000000e+00,1.080704820112863285e+00,1.080436670230361162e+00,2.681498825021222387e-04,2.288150723199829706e+00,2.415390173352739644e+00,-1.272394501529099387e-01,1.433680181501062911e+00,1.458513871359418346e+00,-2.483368985835543441e-02,3.529753613881996266e-01,3.780772011290571832e-01,-2.510183974085755665e-02,1.102488981307631066e+00,1.102488981307631066e+00,0.000000000000000000e+00
