t,consumption_nn,consumption_ti,consumption_diff,capital_nn,capital_ti,capital_diff,output_nn,output_ti,output_diff,investment_nn,investment_ti,investment_diff,productivity_nn,productivity_ti,productivity_diff
0.000000000000000000e+00,1.242689963703007328e+00,1.241870250057716119e+00,8.197136452912090476e-04,3.401111529751138729e+00,3.401111529751138729e+00,0.000000000000000000e+00,1.374582248150454822e+00,1.374582248150454822e+00,0.000000000000000000e+00,1.318922844474474942e-01,1.327119980927387033e-01,-8.197136452912090476e-04,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.232596543296254454e+00,1.232259442559411333e+00,3.371007368431211404e-04,3.401747091783184018e+00,3.402566805428475227e+00,-8.197136452912090476e-04,1.354903521932584010e+00,1.354988370364829331e+00,-8.484843224532134798e-05,1.223069786363295552e-01,1.227289278054179977e-01,-4.219491690884424884e-04,9.856359824325393593e-01,9.856359824325393593e-01,0.000000000000000000e+00
2.000000000000000000e+00,1.240773287452554774e+00,1.240139079233050445e+00,6.342082195043285964e-04,3.392772820202395678e+00,3.393982848380433737e+00,-1.210028178038058400e-03,1.372130860231060012e+00,1.372258032657362126e+00,-1.271724263021134504e-04,1.313575727785052383e-01,1.321189534243116803e-01,-7.613806458064420468e-04,9.988537022671591936e-01,9.988537022671591936e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.256760204037948636e+00,1.255804354253156951e+00,9.558497847916846979e-04,3.393195480560545541e+00,3.395120191611826321e+00,-1.924711051280780794e-03,1.403537285234213838e+00,1.403744158088362504e+00,-2.068728541486652972e-04,1.467770811962652022e-01,1.479398038352055522e-01,-1.162722638940349995e-03,1.021683183508930393e+00,1.021683183508930393e+00,0.000000000000000000e+00
4.000000000000000000e+00,1.247566145012640737e+00,1.247031175337075304e+00,5.349696755654331781e-04,3.409021337900379311e+00,3.412034492560942489e+00,-3.013154660563177600e-03,1.382896705600700660e+00,1.383214285845227209e+00,-3.175802445265496488e-04,1.353305605880599227e-01,1.361831105081519055e-01,-8.525499200919828269e-04,1.005441500849022063e+00,1.005441500849022063e+00,0.000000000000000000e+00
5.000000000000000000e+00,1.271318661455769217e+00,1.270424937848599445e+00,8.937236071697718387e-04,3.412789918370218167e+00,3.416539338377016399e+00,-3.749420006798231952e-03,1.429540046457788316e+00,1.429948072993938002e+00,-4.080265361496859811e-04,1.582213850020190993e-01,1.595231351453385571e-01,-1.301750143319457820e-03,1.039055342651281633e+00,1.039055342651281633e+00,0.000000000000000000e+00
6.000000000000000000e+00,1.279063958744330654e+00,1.278284608632428654e+00,7.793501119019996537e-04,3.439303885059383781e+00,3.444210356461240519e+00,-4.906471401856737913e-03,1.440911078064262885e+00,1.441445052904892110e+00,-5.339748406292255112e-04,1.618471193199322311e-01,1.631604442724634563e-01,-1.313324952531225165e-03,1.045215871668670138e+00,1.045215871668670138e+00,0.000000000000000000e+00
7.000000000000000000e+00,1.301215631498975345e+00,1.300628280583727481e+00,5.873509152478639805e-04,3.468420351063608464e+00,3.474450795393166924e+00,-6.030444329558459771e-03,1.481662811275447522e+00,1.482331927819559914e+00,-6.691165441123914093e-04,1.804471797764721774e-01,1.817036472358324328e-01,-1.256467459360255390e-03,1.072424283983913096e+00,1.072424283983913096e+00,0.000000000000000000e+00
8.000000000000000000e+00,1.260906087547101428e+00,1.260943958570992063e+00,-3.787102389063434771e-05,3.515013206082669317e+00,3.522067389144381444e+00,-7.054183061712127056e-03,1.392691602112495319e+00,1.393417484875287604e+00,-7.258827627922848080e-04,1.317855145653938909e-01,1.324735263042955413e-01,-6.880117389016504603e-04,1.004537161147335045e+00,1.004537161147335045e+00,0.000000000000000000e+00
9.000000000000000000e+00,1.281984217953883620e+00,1.281634672065099290e+00,3.495458887843305718e-04,3.511146270370720579e+00,3.518616228010070568e+00,-7.469957639349988909e-03,1.435315464366396787e+00,1.436108493219726556e+00,-7.930288533297691345e-04,1.533312464125131669e-01,1.544738211546272666e-01,-1.142574742114099706e-03,1.035577626852157263e+00,1.035577626852157263e+00,0.000000000000000000e+00
1.000000000000000000e+01,1.312574922920890064e+00,1.312304139070926023e+00,2.707838499640402574e-04,3.528974300455704594e+00,3.537298549977948348e+00,-8.324249522243754029e-03,1.495200431234731120e+00,1.496116295900597137e+00,-9.158646658660174467e-04,1.826255083138410562e-01,1.838121568296711139e-01,-1.186648515830057704e-03,1.077365413497658020e+00,1.077365413497658020e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.312564707530853969e+00,1.312321451059817790e+00,2.432564710361795335e-04,3.575408567725505637e+00,3.584598213814239376e+00,-9.189646088733738338e-03,1.487401656279929263e+00,1.488394321390017039e+00,-9.926651100877759148e-04,1.748369487490752938e-01,1.760728703301992493e-01,-1.235921581123955448e-03,1.068110909339673009e+00,1.068110909339673009e+00,0.000000000000000000e+00
1.200000000000000000e+01,1.322548274173351857e+00,1.322444566452566583e+00,1.037077207852732386e-04,3.612262270176881618e+00,3.622333188251977809e+00,-1.007091807509619130e-02,1.502100068633364316e+00,1.503187382988116605e+00,-1.087314354752288992e-03,1.795517944600124594e-01,1.807428165355500216e-01,-1.191022075537562230e-03,1.075794810930354339e+00,1.075794810930354339e+00,0.000000000000000000e+00
1.300000000000000000e+01,1.326083578491240367e+00,1.326045389151403242e+00,3.818933983712469171e-05,3.652408549133870252e+00,3.663281829375327980e+00,-1.087328024145772787e-02,1.502806260623941847e+00,1.503967763750377440e+00,-1.161503126435592392e-03,1.767226821327014807e-01,1.779223745989741978e-01,-1.199692466272717084e-03,1.073213217904148031e+00,1.073213217904148031e+00,0.000000000000000000e+00
1.400000000000000000e+01,1.339164030932076477e+00,1.339301707835646393e+00,-1.376769035699165755e-04,3.688176378452208581e+00,3.699829726247932271e+00,-1.165334779572368973e-02,1.524353983269356672e+00,1.525604333656220835e+00,-1.250350386864162999e-03,1.851899523372801948e-01,1.863026258205744412e-01,-1.112673483294246424e-03,1.085847522140906740e+00,1.085847522140906740e+00,0.000000000000000000e+00
1.500000000000000000e+01,1.353831286466410821e+00,1.354185919563763107e+00,-3.546330973522859864e-04,3.731031115113404795e+00,3.743347406877982397e+00,-1.231629176457760266e-02,1.548356236153951349e+00,1.549683038395731405e+00,-1.326802241780056235e-03,1.945249496875405271e-01,1.954971188319682973e-01,-9.721691444277702487e-04,1.099638436453568513e+00,1.099638436453568513e+00,0.000000000000000000e+00
1.600000000000000000e+01,1.353521808771899204e+00,1.353761562186615253e+00,-2.397534147160484963e-04,3.781566986196545521e+00,3.794380133057426718e+00,-1.281314686088119714e-02,1.539077166887187431e+00,1.540430842558914382e+00,-1.353675671726950469e-03,1.855553581152882270e-01,1.866692803722991290e-01,-1.113922257010901973e-03,1.089233062541064667e+00,1.089233062541064667e+00,0.000000000000000000e+00
1.700000000000000000e+01,1.341925728183656519e+00,1.342160266354980314e+00,-2.345381713237948418e-04,3.821182970121783207e+00,3.834615550409751883e+00,-1.343258028796867620e-02,1.508258670770380672e+00,1.509634889023805604e+00,-1.376218253424932314e-03,1.663329425867241529e-01,1.674746226688252904e-01,-1.141680082101137472e-03,1.064534922538804995e+00,1.064534922538804995e+00,0.000000000000000000e+00
1.800000000000000000e+01,1.343264601493897592e+00,1.343580546220958905e+00,-3.159447270613124914e-04,3.840047666512995228e+00,3.854103532691413925e+00,-1.405586617841869668e-02,1.508009286772834301e+00,1.509441974835034062e+00,-1.432688062199760637e-03,1.647446852789367089e-01,1.658614286140751570e-01,-1.116743335138448145e-03,1.062997441659561781e+00,1.062997441659561781e+00,0.000000000000000000e+00
