t,consumption_nn,consumption_ti,consumption_diff,capital_nn,capital_ti,capital_diff,output_nn,output_ti,output_diff,investment_nn,investment_ti,investment_diff,productivity_nn,productivity_ti,productivity_diff
0.000000000000000000e+00,1.039486040898339070e+00,1.038883423411100626e+00,6.026174872384437720e-04,2.391318082809448242e+00,2.391317891709571430e+00,1.910998768117622149e-07,1.349706172176712071e+00,1.349706135076133018e+00,3.710057905337293960e-08,3.102201312783730014e-01,3.108227116650323918e-01,-6.025803866593903990e-04,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.025728513184031687e+00,1.025222341831955486e+00,5.061713520762012308e-04,2.394102457696604347e+00,2.394704871551818659e+00,-6.024138552143121217e-04,1.319894056018023898e+00,1.320008284349755590e+00,-1.142283317316916680e-04,2.941655428339922107e-01,2.947859425178001036e-01,-6.203996838078928988e-04,9.775207903109596197e-01,9.775207903109596197e-01,0.000000000000000000e+00
2.000000000000000000e+00,1.059030480400756646e+00,1.058710324459197771e+00,3.201559415588750568e-04,2.380474275701109921e+00,2.381619640923837711e+00,-1.145365222727789956e-03,1.393592657176464522e+00,1.393823260840089340e+00,-2.306036636248176563e-04,3.345621767757078757e-01,3.351129363808915684e-01,-5.507596051836927131e-04,1.034131004614160965e+00,1.034131004614160965e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.074738796997753321e+00,1.074565552656880030e+00,1.732443408732908807e-04,2.408994811767859900e+00,2.410543684657132868e+00,-1.548872889272967512e-03,1.422919114863057999e+00,1.423233735308006231e+00,-3.146204449482326027e-04,3.481803178653046782e-01,3.486681826511262017e-01,-4.878647858215234834e-04,1.051576304262960004e+00,1.051576304262960004e+00,0.000000000000000000e+00
4.000000000000000000e+00,1.093284233965528651e+00,1.093273013763339963e+00,1.122020218868868824e-05,2.447466794542811463e+00,2.449304404000003821e+00,-1.837609457192357354e-03,1.457062365153565464e+00,1.457438571403079308e+00,-3.762062495138440710e-04,3.637781311880368129e-01,3.641655576397393457e-01,-3.874264517025327592e-04,1.070956651160615447e+00,1.070956651160615447e+00,0.000000000000000000e+00
5.000000000000000000e+00,1.081458192907100102e+00,1.081452374967563967e+00,5.817939536134630885e-06,2.496590505379269409e+00,2.498579292142772523e+00,-1.988786763503114230e-03,1.423212270602240315e+00,1.423602136747451619e+00,-3.898661452113039161e-04,3.417540776951402126e-01,3.421497617798876512e-01,-3.956840847474385470e-04,1.038950390628321507e+00,1.038950390628321507e+00,0.000000000000000000e+00
6.000000000000000000e+00,1.113690943991171300e+00,1.113881442627089102e+00,-1.904986359178018063e-04,2.517374656096456942e+00,2.519503441945152744e+00,-2.128785848695802230e-03,1.490509393684396722e+00,1.490942821514497307e+00,-4.334278301005856093e-04,3.768184496932254213e-01,3.770613788874082051e-01,-2.429291941827838031e-04,1.084979110902257515e+00,1.084979110902257515e+00,0.000000000000000000e+00
7.000000000000000000e+00,1.113184674736647173e+00,1.113494188097422954e+00,-3.095133607757816208e-04,2.570551099700789877e+00,2.572649130999003830e+00,-2.098031298213953733e-03,1.480917396973874256e+00,1.481333038285857828e+00,-4.156413119835722370e-04,3.677327222372270832e-01,3.678388501884348738e-01,-1.061279512077906162e-04,1.070273611379418455e+00,1.070273611379418455e+00,0.000000000000000000e+00
8.000000000000000000e+00,1.123640702738512243e+00,1.124100455008219646e+00,-4.597522697074030162e-04,2.607805276503222913e+00,2.609739705914638108e+00,-1.934429411415194977e-03,1.498193895431910949e+00,1.498576067104122611e+00,-3.821716722116619280e-04,3.745531926933987066e-01,3.744756120959029655e-01,7.758059749574108821e-05,1.077413904979978243e+00,1.077413904979978243e+00,0.000000000000000000e+00
9.000000000000000000e+00,1.101623877731387813e+00,1.102305204042223430e+00,-6.813263108356171216e-04,2.647090403661460201e+00,2.648698555836668689e+00,-1.608152175208488188e-03,1.443980784361492242e+00,1.444282467920234625e+00,-3.016835587423827292e-04,3.423569066301044295e-01,3.419772638780111951e-01,3.796427520932343924e-04,1.033100019734950026e+00,1.033100019734950026e+00,0.000000000000000000e+00
