t,consumption_nn,consumption_ti,consumption_diff,capital_nn,capital_ti,capital_diff,output_nn,output_ti,output_diff,investment_nn,investment_ti,investment_diff,productivity_nn,productivity_ti,productivity_diff
0.000000000000000000e+00,1.260753814640082515e+00,1.241870250057716119e+00,1.888356458236639668e-02,3.401111529751138729e+00,3.401111529751138729e+00,0.000000000000000000e+00,1.374582248150454822e+00,1.374582248150454822e+00,0.000000000000000000e+00,1.138284335103723066e-01,1.327119980927387033e-01,-1.888356458236639668e-02,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.247019723339474195e+00,1.232259442559411333e+00,1.476028078006286215e-02,3.383683240846108831e+00,3.402566805428475227e+00,-1.888356458236639668e-02,1.353029882958550534e+00,1.354988370364829331e+00,-1.958487406278797138e-03,1.060101596190763384e-01,1.227289278054179977e-01,-1.671876818634165929e-02,9.856359824325393593e-01,9.856359824325393593e-01,0.000000000000000000e+00
2.000000000000000000e+00,1.253555801976686812e+00,1.240139079233050445e+00,1.341672274363636674e-02,3.359109275834058828e+00,3.393982848380433737e+00,-3.487357254637490911e-02,1.368579330205158318e+00,1.372258032657362126e+00,-3.678702452203808093e-03,1.150235282284715055e-01,1.321189534243116803e-01,-1.709542519584017484e-02,9.988537022671591936e-01,9.988537022671591936e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.269455743558708161e+00,1.255804354253156951e+00,1.365138930555120922e-02,3.344497045304153371e+00,3.395120191611826321e+00,-5.062314630767295043e-02,1.398273916837071695e+00,1.403744158088362504e+00,-5.470241251290808293e-03,1.288181732783635347e-01,1.479398038352055522e-01,-1.912163055684201751e-02,1.021683183508930393e+00,1.021683183508930393e+00,0.000000000000000000e+00
4.000000000000000000e+00,1.256480703487133477e+00,1.247031175337075304e+00,9.449528150058172926e-03,3.344243379433879060e+00,3.412034492560942489e+00,-6.779111312706342929e-02,1.376018450503368795e+00,1.383214285845227209e+00,-7.195835341858414225e-03,1.195377470162353184e-01,1.361831105081519055e-01,-1.664536349191658715e-02,1.005441500849022063e+00,1.005441500849022063e+00,0.000000000000000000e+00
5.000000000000000000e+00,1.282018891101043945e+00,1.270424937848599445e+00,1.159395325244449992e-02,3.334719076851283326e+00,3.416539338377016399e+00,-8.182026152573307343e-02,1.420967699976396048e+00,1.429948072993938002e+00,-8.980373017541953828e-03,1.389488088753521033e-01,1.595231351453385571e-01,-2.057432626998645375e-02,1.039055342651281633e+00,1.039055342651281633e+00,0.000000000000000000e+00
6.000000000000000000e+00,1.288562309405987705e+00,1.278284608632428654e+00,1.027770077355905087e-02,3.344973400886957382e+00,3.444210356461240519e+00,-9.923695557428313663e-02,1.430533665899714535e+00,1.441445052904892110e+00,-1.091138700517757520e-02,1.419713564937268302e-01,1.631604442724634563e-01,-2.118908777873662608e-02,1.045215871668670138e+00,1.045215871668670138e+00,0.000000000000000000e+00
7.000000000000000000e+00,1.312552035995254052e+00,1.300628280583727481e+00,1.192375541152657092e-02,3.357854534573657901e+00,3.474450795393166924e+00,-1.165962608195090233e-01,1.469239385558861466e+00,1.482331927819559914e+00,-1.309254226069844762e-02,1.566873495636074143e-01,1.817036472358324328e-01,-2.501629767222501854e-02,1.072424283983913096e+00,1.072424283983913096e+00,0.000000000000000000e+00
8.000000000000000000e+00,1.261890392695577567e+00,1.260943958570992063e+00,9.464341245855045770e-04,3.384954548732218349e+00,3.522067389144381444e+00,-1.371128404121630950e-01,1.379111078581868544e+00,1.393417484875287604e+00,-1.430640629341906056e-02,1.172206858862909762e-01,1.324735263042955413e-01,-1.525284041800456514e-02,1.004537161147335045e+00,1.004537161147335045e+00,0.000000000000000000e+00
9.000000000000000000e+00,1.284748691559324696e+00,1.281634672065099290e+00,3.114019494225406248e-03,3.371542047289834976e+00,3.518616228010070568e+00,-1.470741807202355922e-01,1.420259671882211139e+00,1.436108493219726556e+00,-1.584882133751541744e-02,1.355109803228864429e-01,1.544738211546272666e-01,-1.896284083174082369e-02,1.035577626852157263e+00,1.035577626852157263e+00,0.000000000000000000e+00
