t,consumption_nn,consumption_ti,consumption_diff,capital_nn,capital_ti,capital_diff,output_nn,output_ti,output_diff,investment_nn,investment_ti,investment_diff,productivity_nn,productivity_ti,productivity_diff,hours_nn,hours_ti,hours_diff
0,0.6654730787799389,0.6624704435392005,0.003002635240738405,2.1597868946919863,2.1597868946919863,0.0,0.7252533532700028,0.7277153996221446,-0.0024620463521417557,0.059780274490063956,0.06524495608294412,-0.005464681592880161,1.0,1.0,0.0,0.3317260146141052,0.333661703291708,-0.0019356886776027982
1,0.6564892392774009,0.654241870430243,0.0022473688471579267,2.1552464601616927,2.160711141754573,-0.005464681592880272,0.7094794141697277,0.7123594457630006,-0.0028800315932728804,0.052990174892326825,0.05811757533275763,-0.005127400440430807,0.978154137056703,0.978154137056703,0.0,0.3322829604148865,0.33399524086191174,-0.0017122804470252606
2,0.6631649284201496,0.6617000452245354,0.0014648831956142194,2.1440511449151947,2.1544804830243303,-0.0104293381091356,0.7240520460925631,0.7273144762144419,-0.0032624301218787677,0.060887117672413504,0.06561443098990649,-0.004727313317492987,1.0000113064623408,1.0000113064623408,0.0,0.3325151801109314,0.3339279987594464,-0.0014128186485150018
3,0.6454436052003439,0.6444925154638864,0.0009510897364575222,2.1410861806272155,2.1559322354744124,-0.014846054847196921,0.69176149561243,0.6953308302509188,-0.0035693346384887414,0.046317890412086116,0.05083831478703238,-0.004520424374946264,0.954598305446711,0.954598305446711,0.0,0.33333349227905273,0.3346301604371329,-0.001296668158080161
4,0.6401162639323222,0.6397414458534181,0.00037481807890415997,2.1236402888114854,2.142564637017706,-0.018924348206220465,0.6852850606740477,0.6891524965812323,-0.0038674359071846354,0.04516879674172547,0.049411050727814265,-0.004242253986088795,0.947246174965843,0.947246174965843,0.0,0.3343314528465271,0.3354373281060127,-0.001105875259485578
5,0.6283924851004716,0.6284463832856647,-5.389818519307976e-5,2.1055648602010466,2.128167875542559,-0.02260301534151221,0.6670385193873205,0.6711738404275528,-0.004135321040232287,0.038646034286848874,0.04272745714188808,-0.004081422855039207,0.9233208115555817,0.9233208115555817,0.0,0.3355759382247925,0.33656960003971453,-0.0009936618149220533
6,0.6313176928544589,0.6319835717986564,-0.0006658789441974511,2.0815049742745053,2.1075162710716264,-0.02601129679712111,0.6772030736507495,0.6816010918378664,-0.004398018187116937,0.045885380796290565,0.04961752003921005,-0.0037321392429194855,0.940164302444874,0.940164302444874,0.0,0.336639940738678,0.33738526491816506,-0.0007453241794870835
7,0.6234265854642993,0.624457454229223,-0.0010308687649237536,2.065400963384154,2.094369755844015,-0.028968792459860726,0.665688857293637,0.6703032932564026,-0.004614435962765562,0.04226227182933773,0.045845839027179536,-0.003583567197841808,0.9254946908917425,0.9254946908917425,0.0,0.33769360184669495,0.3383275872036013,-0.0006339853569063414
8,0.6326085700570876,0.634241481340321,-0.0016329112832333958,2.046153437787323,2.077843076555728,-0.031689638768404915,0.6865832663166713,0.6914459789685139,-0.004862712651842571,0.05397469625958373,0.05720449762819291,-0.0032298013686091753,0.9573017661379878,0.9573017661379878,0.0,0.3382878005504608,0.33866011841077587,-0.0003723178603150523
9,0.6337134651601166,0.635720618472409,-0.002007153312292398,2.0391915480316967,2.073167237635178,-0.033975689603481296,0.6900174188290781,0.6950699080385886,-0.005052489209510513,0.05630395366896146,0.059349289566179575,-0.0030453358972181155,0.9629837637167391,0.9629837637167391,0.0,0.3385750949382782,0.338805585799915,-0.00023049086163678956
