t,consumption_nn,consumption_ti,consumption_diff,capital_nn,capital_ti,capital_diff,output_nn,output_ti,output_diff,investment_nn,investment_ti,investment_diff,productivity_nn,productivity_ti,productivity_diff,hours_nn,hours_ti,hours_diff
0,0.37722605747757565,0.37735661697768785,-0.00013055950011220396,1.160186430173019,1.160186430173019,0.0,0.533455133156709,0.5332505014607368,0.00020463169597217945,0.15622907567913336,0.15589388448304897,0.0003351911960843834,1.0,1.0,0.0,0.33361151814460754,0.33340625566850546,0.00020526247610208603
1,0.38097800413405103,0.3811221331951148,-0.000144129061063758,1.1606407515874482,1.1603055603913637,0.00033519119608449444,0.5438139495765358,0.5434933758945037,0.00032057368203208814,0.1628359454424848,0.16237124269938896,0.00046470274309584614,1.019330939500046,1.019330939500046,0.0,0.333578497171402,0.33332127142238555,0.000257225749016432
2,0.3764535727311188,0.3764819411403007,-2.8368409181911414e-5,1.1676409423907637,1.1668860535687298,0.0007548888220338945,0.5296000918751006,0.5293539599256479,0.0002461319494526659,0.1531465191439818,0.15287201878534723,0.00027450035863457733,0.9915393032189519,0.9915393032189519,0.0,0.3329869210720062,0.332868735099157,0.00011818597284923849
3,0.375608924353611,0.3756143144480082,-5.39009439720628e-6,1.1640118122598238,1.1630837797384743,0.0009280325213494311,0.528112683846351,0.5278559895572814,0.00025669428906960334,0.15250375949274003,0.15224167510927322,0.0002620843834668096,0.9893455561156025,0.9893455561156025,0.0,0.3332940936088562,0.33319477334061154,9.932026824466256e-5
4,0.3747806417720091,0.3747671616955637,1.3480076445415712e-5,1.1602271949018312,1.1591616821418345,0.0010655127599967784,0.5267071970963145,0.5264429375217543,0.00026425957456022164,0.15192655532430543,0.15167577582619063,0.00025077949811480593,0.9873301857983876,0.9873301857983876,0.0,0.3336154520511627,0.33353207447257216,8.337757859055994e-5
5,0.37572922425917477,0.37571599683473195,1.322742444281877e-5,1.1563735226034892,1.1552002935497367,0.0011732290537525003,0.5302143538646317,0.5299177940124635,0.0002965598521681434,0.1544851296054569,0.15420179717773158,0.00028333242772532463,0.9945465941625959,0.9945465941625959,0.0,0.3339405357837677,0.33384563675586115,9.489902790654758e-5
6,0.3726424028797532,0.3725861266457523,5.6276234000895986e-5,1.155595845614229,1.154296810080988,0.0012990355332409553,0.5218876472432383,0.5216290053372107,0.0002586419060276457,0.14924524436348513,0.14904287869145838,0.0002023656720267497,0.9790542000124498,0.9790542000124498,0.0,0.3340071141719818,0.33396847968843524,3.8634483546573506e-5
7,0.3708893998478417,0.37082080896165415,6.859088618754727e-5,1.1496826997412206,1.14835571614308,0.001326983598140652,0.5184421805117526,0.5181955238557474,0.00024665665600520637,0.14755278066391092,0.14737471489409326,0.0001780657698176591,0.9735494450947664,0.9735494450947664,0.0,0.33451470732688904,0.33449274387781364,2.196344907540171e-5
8,0.3702304814810506,0.37016363107416805,6.685040688253485e-5,1.1428710305400678,1.1415441512821345,0.0013268792579332889,0.5182138017049458,0.5179626719509945,0.00025112975395125137,0.1479833202238952,0.1477990408768265,0.00018427934706871651,0.9742285207255403,0.9742285207255403,0.0,0.3351055681705475,0.33508018693840075,2.5381232146737265e-5
9,0.3737180534340528,0.3736912602040488,2.6793230003985258e-5,1.137404483304232,1.1360714807998085,0.001333002504423586,0.5290834888922457,0.5287598365838064,0.0003236523084392262,0.15536543545819287,0.15506857637975763,0.00029685907843524095,0.9956057596866481,0.9956057596866481,0.0,0.335567444562912,0.33547580112733866,9.164343557332977e-5
