t,consumption_nn,consumption_ti,consumption_diff,capital_nn,capital_ti,capital_diff,output_nn,output_ti,output_diff,investment_nn,investment_ti,investment_diff,productivity_nn,productivity_ti,productivity_diff,hours_nn,hours_ti,hours_diff
0,0.4579633448029345,0.4579812754375482,-1.7930634613694263e-5,1.1406193889531608,1.1406193889531608,0.0,0.49546986767437184,0.495454876606065,1.4991068306824396e-5,0.03750652287143735,0.037473601168516835,3.292170292051866e-5,1.0,1.0,0.0,0.3335641622543335,0.3335492808222995,1.4881432033986286e-5
1,0.49076663844930646,0.49086639475572813,-9.975630642167221e-5,1.1411255014110389,1.1410925797081184,3.292170292046315e-5,0.5626117579417681,0.5625126839437076,9.907399806052819e-5,0.07184511949246164,0.07164628918797944,0.0001988303044822004,1.1082028690742909,1.1082028690742909,0.0,0.3456822633743286,0.34559723882883897,8.502454548964256e-5
2,0.5226940978880815,0.5226867002090597,7.397679021803327e-6,1.1759537927709034,1.175723108706525,0.00023068406437842803,0.6158808851235502,0.6158192452768647,6.163984668550171e-5,0.0931867872354687,0.093132545067805,5.424216766369838e-5,1.188205130403155,1.188205130403155,0.0,0.35137856006622314,0.3513594147050421,1.914536118102772e-5
3,0.5333109926791896,0.5334370370456368,-0.00012604436644725325,1.2309939612645686,1.2307165181641833,0.000277443100385355,0.6186113799072522,0.6184174233481816,0.00019395655907061826,0.08530038722806266,0.08498038630254479,0.0003200009255178715,1.184349472841365,1.184349472841365,0.0,0.3477464020252228,0.34762282538578504,0.0001235766394377391
4,0.5359969547180651,0.5362055755620794,-0.0002086208440142956,1.2763622885745507,1.2757738444908542,0.0005884440836965155,0.608557361741643,0.6082120319033023,0.00034532983834068,0.07256040702357791,0.07200645634122294,0.0005539506823549756,1.162410262236597,1.162410262236597,0.0,0.3429923951625824,0.34278044167024707,0.00021195349233532612
5,0.5057212396366605,0.506068018127129,-0.0003467784904684912,1.3075189381563135,1.3063956318546641,0.0011233063016493627,0.5366482886976104,0.5360977571669966,0.0005505315306137959,0.030927049060949896,0.03002973903986761,0.0008973100210822871,1.0465802188644762,1.0465802188644762,0.0,0.32885682582855225,0.32849344177309575,0.0003633840554564949
6,0.47345581577637713,0.47358949700587766,-0.0001336812295005263,1.2960315430969631,1.2940473655675606,0.0019841775294024977,0.47546339729734616,0.47494392729044355,0.0005194700069026115,0.002007581520969026,0.0013544302845658884,0.0006531512364031378,0.9515660516479699,0.9515660516479699,0.0,0.3178726136684418,0.31759147107675045,0.00028114259169131905
7,0.46471434102504977,0.46462045230193655,9.388872311322238e-5,1.2559973186764102,1.2534243543985595,0.002572964277850698,0.4710020334738473,0.47052805420982624,0.0004739792640210405,0.0062876924487975105,0.005907601907889692,0.00038009054090781813,0.9481908666296457,0.9481908666296457,0.0,0.3198583722114563,0.31969480413396517,0.00016356807749112745
8,0.4440201050502989,0.4438799741018288,0.00014013094847009633,1.2215418704075942,1.2186722796568514,0.0028695907507427787,0.4412138442581169,0.4407347516306469,0.00047909262746997916,-0.0028062607921819915,-0.0031452224711818744,0.00033896167899988283,0.90339905851952,0.90339905851952,0.0,0.3161122500896454,0.31595867689848733,0.0001535731911580518
9,0.4338575292700156,0.43354114194007143,0.00031638732994415664,1.179110164896373,1.1759946987638865,0.0031154661324865884,0.43472550699163404,0.4343229475251936,0.00040255946644041085,0.0008679777216184514,0.0007818055851221972,8.617213649625421e-5,0.8967910687650036,0.8967910687650036,0.0,0.3179372549057007,0.3179020956817745,3.515922392616222e-5
