t,consumption_nn,consumption_ti,consumption_diff,capital_nn,capital_ti,capital_diff,output_nn,output_ti,output_diff,investment_nn,investment_ti,investment_diff,productivity_nn,productivity_ti,productivity_diff,hours_nn,hours_ti,hours_diff
0,0.6628007921697349,0.6624704435392005,0.0003303486305343828,2.1597868946919863,2.1597868946919863,0.0,0.727443415353003,0.7277153996221446,-0.0002719842691415453,0.06464262318326819,0.06524495608294412,-0.0006023328996759281,1.0,1.0,0.0,0.3334476351737976,0.333661703291708,-0.00021406811791041536
1,0.6547506120184474,0.654241870430243,0.0005087415882044644,2.160108808854897,2.160711141754573,-0.0006023328996760391,0.7118283497950233,0.7123594457630006,-0.0005310959679772909,0.057077737776575876,0.05811757533275763,-0.0010398375561817552,0.978154137056703,0.978154137056703,0.0,0.33363452553749084,0.33399524086191174,-0.0003607153244208905
2,0.6617843756095876,0.6617000452245354,8.433038505217816e-5,2.152856250671194,2.1544804830243303,-0.0016242323531363567,0.7269241107221198,0.7273144762144419,-0.0003903654923220756,0.06513973511253224,0.06561443098990649,-0.0004746958773742538,1.0000113064623408,1.0000113064623408,0.0,0.3338007628917694,0.3339279987594464,-0.00012723586767698913
3,0.6450205302422016,0.6444925154638864,0.0005280147783152112,2.1538816785794372,2.1559322354744124,-0.0020505568949751307,0.6945177797266272,0.6953308302509188,-0.000813050524291592,0.049497249484425576,0.05083831478703238,-0.0013410653026068031,0.954598305446711,0.954598305446711,0.0,0.3341865539550781,0.3346301604371329,-0.00044360648205477027
4,0.640117505384891,0.6397414458534181,0.0003760595314729054,2.139234082545692,2.142564637017706,-0.0033305544720136915,0.6882229192308671,0.6891524965812323,-0.0009295773503652516,0.04810541384597611,0.049411050727814265,-0.001305636881838157,0.947246174965843,0.947246174965843,0.0,0.3350343108177185,0.3354373281060127,-0.0004030172882941718
5,0.6287609361404695,0.6284463832856647,0.0003145528548047505,2.1236308715787207,2.128167875542559,-0.00453700396383816,0.6700858446325821,0.6711738404275528,-0.0010879957949706531,0.04132490849211268,0.04272745714188808,-0.0014025486497754036,0.9233208115555817,0.9233208115555817,0.0,0.3361473083496094,0.33656960003971453,-0.00042229169010515877
6,0.6319657315978957,0.6319835717986564,-1.784020076067705e-5,2.101711835173694,2.1075162710716264,-0.005804435897932336,0.6805173353947743,0.6816010918378664,-0.0010837564430921098,0.04855160379687862,0.04961752003921005,-0.0010659162423314328,0.940164302444874,0.940164302444874,0.0,0.3371306359767914,0.33738526491816506,-0.0002546289413736802
7,0.6243574067325247,0.624457454229223,-0.00010004749669834112,2.0876722658659097,2.094369755844015,-0.006697489978105153,0.6691296472123238,0.6703032932564026,-0.0011736460440787688,0.04477224047979911,0.045845839027179536,-0.0010735985473804277,0.9254946908917425,0.9254946908917425,0.0,0.3380865454673767,0.3383275872036013,-0.0002410417362245787
8,0.6337562242961331,0.634241481340321,-0.0004852570441878923,2.070271446275455,2.077843076555728,-0.0075716302802733,0.6903670646987442,0.6914459789685139,-0.001078914269769693,0.05661084040261111,0.05720449762819291,-0.0005936572255818007,0.9573017661379878,0.9573017661379878,0.0,0.33863839507102966,0.33866011841077587,-2.1723339746204662e-5
9,0.6351200551323456,0.635720618472409,-0.0006005633400634203,2.06522744118553,2.073167237635178,-0.007939796449647929,0.6940029895188021,0.6950699080385886,-0.001066918519786464,0.05888293438645653,0.059349289566179575,-0.00046635517972304363,0.9629837637167391,0.9629837637167391,0.0,0.3388439416885376,0.338805585799915,3.835588862260986e-5
