t,consumption_nn,consumption_ti,consumption_diff,capital_nn,capital_ti,capital_diff,output_nn,output_ti,output_diff,investment_nn,investment_ti,investment_diff,productivity_nn,productivity_ti,productivity_diff,hours_nn,hours_ti,hours_diff
0,0.319522334567475,0.31968530879188733,-0.00016297422441235998,0.5150180946131294,0.5150180946131294,0.0,0.3786177883645068,0.3783696680323546,0.00024812033215221296,0.05909545379703185,0.058684359240467276,0.00041109455656457294,1.0,1.0,0.0,0.33377015590667725,0.33346183888963576,0.00030831701704148173
1,0.31615314085703516,0.31620487574064354,-5.1734883608378635e-5,0.5156006262629815,0.515189531706417,0.00041109455656451743,0.372254538032585,0.3720457484137255,0.0002087896188595062,0.05610139717554985,0.055840872673081965,0.00026052450246788483,0.9796669189691574,0.9796669189691574,0.0,0.33530986309051514,0.3351542859601367,0.00015557713037844811
2,0.3168897646652385,0.3169131174895663,-2.3352824327804722e-5,0.5131229179291891,0.5124980046927967,0.0006249132363923549,0.3741724744581572,0.37393662564248126,0.00023584881567595417,0.05728270979291872,0.05702350815291496,0.0002592016400037589,0.9863270307363411,0.9863270307363411,0.0,0.33519822359085083,0.33506767498634743,0.0001305486045033999
3,0.31787571312173546,0.3178813108628469,-5.5977411114183084e-6,0.5121080229141097,0.5112949065131697,0.0008131164009400615,0.37622968218060604,0.37595840482709936,0.0002712773535066826,0.05835396905887058,0.05807709396425248,0.0002768750946181009,0.9930969488878896,0.9930969488878896,0.0,0.3348289430141449,0.334706508225562,0.00012243478858287027
4,0.3195825996844269,0.3195889890820867,-6.38939765978952e-6,0.5122796927700203,0.5112820821386734,0.0009976106313468458,0.379380730820969,0.3790459780885917,0.0003347527323773192,0.05979813113654209,0.05945698900650498,0.0003411421300371087,1.0030453206333483,1.0030453206333483,0.0,0.3340158462524414,0.3338670001651708,0.00014884608727061543
5,0.31479267893495244,0.3147062524585155,8.642647643691825e-5,0.5138760207191425,0.5126506098263566,0.0012254108927859386,0.3701790909603344,0.36992127581471307,0.0002578151456213429,0.05538641202538197,0.055215023356197546,0.00017138866918442464,0.9734294419179103,0.9734294419179103,0.0,0.3361476957798004,0.33614639279267955,1.3029871208658506e-6
6,0.31372417051986606,0.3136300876370929,9.408288277318322e-5,0.5108792654186688,0.509621688872196,0.0012575765464727384,0.3689297578752663,0.36867232281481666,0.00025743506044961784,0.05520558735540021,0.055042235177723775,0.00016335217767643462,0.970101595565807,0.970101595565807,0.0,0.3369751274585724,0.33698384099552064,-8.713536948257161e-6
7,0.3169832738613944,0.31690591390151,7.735995988439326e-5,0.5080421568052875,0.5067641055437511,0.0012780512615364614,0.37552853950364173,0.3752306126178361,0.00029792688580565496,0.058545265642247324,0.05832469871632606,0.0002205669259212617,0.9918011987301939,0.9918011987301939,0.0,0.3356594145298004,0.33563029249536785,2.912203443256045e-5
8,0.31873755406710264,0.31867605791723275,6.14961498698885e-5,0.5088670598436473,0.5075136453194173,0.00135341452422999,0.378604547600628,0.3782553020070659,0.0003492455935620864,0.05986699353352537,0.05957924408983317,0.0002877494436921979,1.0013802837837553,1.0013802837837553,0.0,0.33474940061569214,0.33467919265611884,7.02079595732985e-5
9,0.31939881290249855,0.3193234594467296,7.535345576897834e-5,0.510919970789915,0.5094325727566609,0.0014873980332541503,0.3793584895756986,0.378987461315932,0.0003710282597666481,0.05995967667320007,0.0596640018692024,0.00029567480399766977,1.003290973090057,1.003290973090057,0.0,0.3342367708683014,0.3341750004156841,6.177045261729353e-5
