t,consumption_nn,consumption_ti,consumption_diff,capital_nn,capital_ti,capital_diff,output_nn,output_ti,output_diff,investment_nn,investment_ti,investment_diff,productivity_nn,productivity_ti,productivity_diff,hours_nn,hours_ti,hours_diff
0,0.32021438494967086,0.32012156313284185,9.282181682901403e-5,0.7446008054422363,0.7446008054422363,0.0,0.39590659713556237,0.3960388093388493,-0.00013221220328690775,0.0756922121858915,0.07591724620600743,-0.00022503402011592177,1.0,1.0,0.0,0.334151953458786,0.33429350722195567,-0.00014155376316965507
1,0.32329958487103616,0.32324775035647324,5.183451456292065e-5,0.7459039811912818,0.7461290152113975,-0.00022503402011575524,0.40223662457790205,0.40234782794075485,-0.00011120336285280752,0.07893703970686589,0.07910007758428161,-0.00016303787741572817,1.018491990941641,1.018491990941641,0.0,0.33295416831970215,0.33304396243411105,-8.979411440890317e-5
2,0.32459422446385705,0.324571252588449,2.2971875408062115e-5,0.7503217912254484,0.7506873811919914,-0.0003655899665430118,0.40432314831599575,0.40441606719331996,-9.291887732421067e-5,0.0797289238521387,0.07984481460487097,-0.00011589075273227278,1.0241526513498203,1.0241526513498203,0.0,0.3322713375091553,0.3323247378380796,-5.3400328924313456e-5
3,0.3244769041354607,0.3244697292277321,7.174907728613178e-6,0.7550901259150771,0.7555350825194933,-0.00044495660441623563,0.4033644046440275,0.4034470416677736,-8.26370237461127e-5,0.0788875005085668,0.07897731244004152,-8.981193147472588e-5,1.0207992477927534,1.0207992477927534,0.0,0.33208799362182617,0.33212176499581236,-3.377137398619112e-5
4,0.32069652630015705,0.32067523038492396,2.129591523308827e-5,0.7585406587501555,0.759030974079957,-0.0004903153298014828,0.39483984622813895,0.3949478358555321,-0.00010798962739316798,0.0741433199279819,0.07427260547060816,-0.00012928554262625624,0.995413538105868,0.995413538105868,0.0,0.33329400420188904,0.33335180312463686,-5.779892274782039e-5
5,0.3251870873666264,0.32519902734275247,-1.1939976126085217e-5,0.7569022869445632,0.7574729030661452,-0.000570616121582046,0.4046031818624338,0.4046789370232516,-7.575516081775868e-5,0.07941609449580744,0.07947990968049912,-6.381518469167347e-5,1.0242476731625219,1.0242476731625219,0.0,0.33174553513526917,0.33175719964895767,-1.1664513688502964e-5
6,0.3272744019807042,0.32730697814591464,-3.2576165210462804e-5,0.7607003705664633,0.7612777947043998,-0.0005774241379364886,0.4084801560767412,0.4085277340497438,-4.757797300258826e-5,0.08120575409603703,0.08122075590382916,-1.5001807792125454e-5,1.0352514034472768,1.0352514034472768,0.0,0.3308173716068268,0.33079885601626785,1.8515590558931816e-5
7,0.33281424149918565,0.33288351346806533,-6.927196887968057e-5,0.7659086678104599,0.7664434064357848,-0.0005347386253249375,0.4195418353091166,0.41953049776639273,1.1337542723866001e-5,0.08672759380993095,0.0866469842983274,8.060951160354657e-5,1.0673677000140567,1.0673677000140567,0.0,0.32861101627349854,0.32853818749971414,7.282877378439467e-5
8,0.32735112033044145,0.32739884157868127,-4.772124823981816e-5,0.7761184719797931,0.7765191782516471,-0.0004007062718539567,0.40636351830053996,0.4063591896597004,4.328640839545983e-6,0.07901239797009851,0.07896034808101915,5.204988907936414e-5,1.0273419033006854,1.0273419033006854,0.0,0.33007439970970154,0.3300242043661733,5.0195343528236513e-5
9,0.3295848145752629,0.3296417042802671,-5.6889705004226077e-5,0.7775930740336973,0.7779016980216105,-0.00030862398791320356,0.4109151667950654,0.4108831664342128,3.200036085260205e-5,0.0813303522198025,0.08124146215394568,8.889006585682813e-5,1.0405540471319574,1.0405540471319574,0.0,0.329220712184906,0.32915312378698985,6.758839791615179e-5
10,0.32737670949204545,0.32741562230752497,-3.89128154795193e-5,0.7812383108271517,0.7814272117969545,-0.000188900969802841,0.4056624939645009,0.4056368445520351,2.5649412465800214e-5,0.07828578447245543,0.07822122224451011,6.456222794531952e-5,1.0247471521448033,1.0247471521448033,0.0,0.32982775568962097,0.3297798970818233,4.785860779765727e-5
11,0.32233332976310025,0.32232715602938683,6.173733713421559e-6,0.7814748039944965,0.7815802706628577,-0.00010546666836119822,0.394892178834323,0.3949172092769693,-2.5030442646345463e-5,0.07255884907122273,0.0725900532475825,-3.120417635976702e-5,0.9932859797443453,0.9932859797443453,0.0,0.33159372210502625,0.33160836906509006,-1.4646960063813275e-5
12,0.3142021986330916,0.31412003248151166,8.216615157996543e-5,0.7759607350082413,0.7760868692489482,-0.00012613424070695434,0.37852917248893453,0.37866172393353914,-0.00013255144460461166,0.0643269738558429,0.06454169145202748,-0.00021471759618457709,0.9464052822049105,0.9464052822049105,0.0,0.33477476239204407,0.334908856904913,-0.00013409451286894303
13,0.31266010832684704,0.31256939211344625,9.071621340078773e-5,0.7627656715949909,0.7630939220425752,-0.00032825044758433286,0.3772810324009798,0.37745634165044106,-0.00017530924946124182,0.06462092407413278,0.06488694953699481,-0.00026602546286202955,0.9439469388434696,0.9439469388434696,0.0,0.33602049946784973,0.33617973270434315,-0.0001592332364934168
14,0.3059208825294973,0.30577932265887703,0.00014155987062025588,0.7511828057694403,0.7517442879542726,-0.0005614821848323182,0.36495365337554836,0.3652311775600943,-0.00027752418454596306,0.059032770846051075,0.059451854901217294,-0.00041908405516621894,0.9094070371133794,0.9094070371133794,0.0,0.33914461731910706,0.33940369652408336,-0.0002590792049763091
15,0.29924764646193397,0.29907115808553836,0.00017648837639561155,0.7351689681499971,0.7360934397438432,-0.0009244715938461212,0.35359627147881445,0.3539729200400501,-0.0003766485612356485,0.05434862501688048,0.05490176195451174,-0.00055313693763126,0.8780832910243332,0.8780832910243332,0.0,0.34260258078575134,0.34294983367937865,-0.0003472528936273034
