t,consumption_nn,consumption_ti,consumption_diff,capital_nn,capital_ti,capital_diff,output_nn,output_ti,output_diff,investment_nn,investment_ti,investment_diff,productivity_nn,productivity_ti,productivity_diff,hours_nn,hours_ti,hours_diff
0,0.9756360393494412,0.9773727451940791,-0.0017367058446379202,6.7295561051478945,6.7295561051478945,0.0,1.1873795279816595,1.186102149356075,0.0012773786255844133,0.21174348863221826,0.20872940416199592,0.0030140844702223335,1.0,1.0,0.0,0.3339202404022217,0.33329855570201294,0.0006216847002087356
1,0.9629652214660284,0.963999292226619,-0.0010340707605905886,6.732401404064069,6.7293873195938465,0.0030140844702222225,1.1266169072221994,1.1255465839330758,0.001070323289123598,0.16365168575617106,0.16154729170645687,0.0021043940497141866,0.9625517806104479,0.9625517806104479,0.0,0.32561904191970825,0.3251901292123284,0.0004289127073798249
2,0.948362467081583,0.948666397071027,-0.0003039299894439518,6.687066576627357,6.682041661008099,0.00502491561925833,1.074838490034346,1.0740872358708589,0.0007512541634870917,0.12647602295276295,0.1254208387998319,0.0010551841529310435,0.931743660514044,0.931743660514044,0.0,0.31910911202430725,0.31889832197665874,0.0002107900476485125
3,0.9405586244106939,0.9406855771908219,-0.00012695278012797573,6.60596336544616,6.600039248588732,0.005924116857427997,1.0689245170524573,1.0681928902602633,0.0007316267921939623,0.12836589264176335,0.1275073130694414,0.000858579572321938,0.9303874136190277,0.9303874136190277,0.0,0.319713830947876,0.31954465503737656,0.0001691759104994195
4,0.9432740509014366,0.9437200384832864,-0.00044598758184988263,6.529267621508866,6.5226688209063965,0.00659880060246909,1.1109749628281536,1.1099026866327995,0.001072276195354105,0.167700911926717,0.166182648149513,0.0015182637772039875,0.9589914105439021,0.9589914105439021,0.0,0.32712510228157043,0.32682025281026267,0.0003048494713077665
5,0.966013956800382,0.9671770886982473,-0.0011631318978652105,6.494287678265744,6.486375453176897,0.007912225088847258,1.2320909685534334,1.2301857320621326,0.0019052364913008102,0.2660770117530513,0.2630086433638853,0.0030683683891660207,1.0350958616205612,1.0350958616205612,0.0,0.3441927433013916,0.3435779659631383,0.000614777338253325
6,0.965267341784805,0.9659959513165151,-0.000728609531710056,6.558769678655841,6.548034695656715,0.010734982999125897,1.2034751140587165,1.2016021426096113,0.001872971449105254,0.23820777227391154,0.23560619129309623,0.00260158098081531,1.0153736082531493,1.0153736082531493,0.0,0.33920273184776306,0.338694783248596,0.0005079485991670851
7,0.955925640684246,0.9561139361498605,-0.0001882954656144964,6.59338079593083,6.580377466191025,0.013003329739805558,1.146244718664442,1.144588603682201,0.0016561149822409416,0.19031907798019598,0.18847466753234055,0.001844410447855438,0.9789359815507763,0.9789359815507763,0.0,0.3308509886264801,0.3305006204700466,0.0003503681564335226
8,0.9694737438068411,0.9699499370794005,-0.0004761932725593221,6.579028824163056,6.564584732002171,0.014444092160885269,1.2157065686173207,1.2135514934820888,0.002155075135231943,0.2462328248104796,0.24360155640268832,0.002631268407791265,1.0222067193244173,1.0222067193244173,0.0,0.3404395878314972,0.33994138614357167,0.0004982016879255258
9,0.9673175064639024,0.9674555186136915,-0.00013801214978914622,6.6210361116597145,6.604409123116971,0.01662698854274325,1.1893695001286075,1.1872589176882706,0.0021105824403369056,0.22205199366470518,0.21980339907457913,0.002248594590126052,1.0046731396772872,1.0046731396772872,0.0,0.3361704349517822,0.3357551100054878,0.0004153249462944264
