t,consumption_nn,consumption_ti,consumption_diff,capital_nn,capital_ti,capital_diff,output_nn,output_ti,output_diff,investment_nn,investment_ti,investment_diff,productivity_nn,productivity_ti,productivity_diff,hours_nn,hours_ti,hours_diff
0,0.5560509656536967,0.5551882817966101,0.0008626838570866546,2.8593037315492773,2.8593037315492773,0.0,0.6430542128231169,0.6438475621702706,-0.0007933493471536934,0.0870032471694202,0.08865928037366055,-0.001656033204240348,1.0,1.0,0.0,0.3327641785144806,0.3333561388003025,-0.0005919602858219242
1,0.5532968128584183,0.552681716513328,0.0006150963450902713,2.8577114465317655,2.8593674797360054,-0.001656033204239904,0.6329347719435593,0.6336844655152368,-0.0007496935716775344,0.07963795908514104,0.08100274900190885,-0.0013647899167678057,0.9885417056253254,0.9885417056253254,0.0,0.3307715058326721,0.3312516861036539,-0.0004801802709817893
2,0.5480396454484674,0.5477616208080307,0.0002780246404366915,2.8488032103846193,2.851772721313281,-0.0029695109286618226,0.6159623740432123,0.616543701902279,-0.000581327859066727,0.06792272859474491,0.06878208109424833,-0.0008593524995034185,0.96938222807846,0.96938222807846,0.0,0.3276142477989197,0.3279091795761076,-0.0002949317771879234
3,0.5414367919634147,0.5414346375076967,2.1544557179398183e-6,2.8284557654629916,2.8321926185887336,-0.0037368531257420123,0.5976691866161336,0.5980804747480313,-0.0004112881318977246,0.0562323946527189,0.05664583724033456,-0.00041344258761566444,0.948960437514276,0.948960437514276,0.0,0.3244835138320923,0.32461616065708543,-0.0001326468249931434
4,0.5477393883737798,0.5473221184500809,0.00041726992369883753,2.797048452223393,2.8010829615347244,-0.0040345093113312025,0.6315401468640177,0.6323950681770524,-0.0008549213130346622,0.08380075849023794,0.08507294972697144,-0.0012721912367334998,0.9890710355520208,0.9890710355520208,0.0,0.3326030671596527,0.3330402887315697,-0.0004372215719170014
5,0.5480115039961163,0.5476775881919258,0.0003339158041905099,2.794182658488661,2.799364349757157,-0.0051816912684961025,0.6335133281475337,0.6344294061719578,-0.0009160780244240607,0.08550182415141738,0.08675181798003195,-0.0012499938286145706,0.9914367759853446,0.9914367759853446,0.0,0.3331042230129242,0.33352585008864266,-0.000421627075718467
6,0.5574421668438111,0.5570181164235525,0.00042405042025861484,2.7931067270400582,2.7993778574222237,-0.006271130382165424,0.6712577924094016,0.6724453219865678,-0.0011875295771661687,0.11381562556559055,0.11542720556301533,-0.0016115799974247835,1.034267810173775,1.034267810173775,0.0,0.34072715044021606,0.34125833468079314,-0.0005311842405770761
7,0.5613123247266585,0.5610457638884273,0.00026656083823117793,2.820377934743845,2.8280663341352428,-0.007688399391397649,0.6775966728097573,0.6788101155693818,-0.001213442759624428,0.11628434808309884,0.11776435168095445,-0.0014800035978556059,1.040303449039261,1.040303449039261,0.0,0.3410240709781647,0.341494058549794,-0.0004699875716293045
8,0.559031070001952,0.5589159279643544,0.00011514203759754871,2.849272866536594,2.858203044454397,-0.00893017791780304,0.6582299276555764,0.6594070092913236,-0.0011770816357471459,0.09919885765362446,0.10049108132696916,-0.0012922236733446946,1.0175084355440167,1.0175084355440167,0.0,0.33616065979003906,0.3365622260182848,-0.00040156622824571997
9,0.5607299871557073,0.5607086691816696,2.1317974037704523e-5,2.8601869983769808,2.8701326983864037,-0.009945700009422964,0.661326327269717,0.6625380858723396,-0.0012117586026226812,0.10059634011400964,0.10182941669067003,-0.0012330765766603857,1.0205893521003448,1.0205893521003448,0.0,0.33640244603157043,0.3367748044558757,-0.00037235842430527466
10,0.5636920957932018,0.5637526511786118,-6.0555385410054896e-5,2.8721604382795287,2.883031047329724,-0.010870609050195323,0.669217461898743,0.6704728032035676,-0.001255341304824631,0.1055253661055412,0.10672015202495577,-0.001194785919414576,1.0289881651254176,1.0289881651254176,0.0,0.337561696767807,0.33791078081020837,-0.0003490840424013597
11,0.5643014146783688,0.5644566280301959,-0.00015521335182711038,2.8886919071128303,2.900420476237962,-0.01172856912513165,0.6659799473681138,0.6672353370894123,-0.001255389721298461,0.10167853268974503,0.10277870905921638,-0.0011001763694713507,1.0247626085042725,1.0247626085042725,0.0,0.33635106682777405,0.3366625807869341,-0.0003115139591600702
12,0.5620422873685704,0.5623150450342965,-0.0002727576657260977,2.900864314933471,2.913329650688854,-0.012465335755382778,0.6527468209463704,0.6539481611860968,-0.0012013402397264006,0.09070453357779995,0.09163311615180025,-0.0009285825740003029,1.0094847876458886,1.0094847876458886,0.0,0.3332923948764801,0.33354492376666167,-0.0002525288901815692
13,0.5604059047566836,0.5607675865138404,-0.0003616817571567843,2.9016855615600257,2.9146932414345876,-0.013007679874561973,0.6460031735366125,0.6471719286704263,-0.0011687551338137592,0.0855972687799289,0.08640434215658588,-0.0008070733766569749,1.0018553155736036,1.0018553155736036,0.0,0.3319091200828552,0.33211856443557813,-0.0002094443527229095
14,0.5576710774548134,0.5581391502788774,-0.0004680728240640253,2.897374097060243,2.9107858073229584,-0.01341171026271537,0.636768265208028,0.6378702684990756,-0.001102003291047593,0.07909718775321462,0.07973111822019818,-0.0006339304669835677,0.9915482377928283,0.9915482377928283,0.0,0.3301902413368225,0.33034002286253816,-0.00014978152571565317
15,0.542375659779586,0.5435484150724075,-0.001172755292821459,2.8866961422704174,2.9003262211291783,-0.013630078858760886,0.5827577164217724,0.5831822851474187,-0.00042456872564622383,0.040382056642186415,0.03963387007501118,0.0007481865671752352,0.9298440445228212,0.9298440445228212,0.0,0.319305956363678,0.31897724763875324,0.00032870872492474223
