t,consumption_nn,consumption_ti,consumption_diff,capital_nn,capital_ti,capital_diff,output_nn,output_ti,output_diff,investment_nn,investment_ti,investment_diff,productivity_nn,productivity_ti,productivity_diff,hours_nn,hours_ti,hours_diff
0,0.4449229862524673,0.4444261078553061,0.0004968783971611712,1.8323245009326785,1.8323245009326785,0.0,0.7165754958238916,0.7174394768261965,-0.0008639810023048922,0.2716525095714243,0.27301336897089035,-0.0013608593994660634,1.0,1.0,0.0,0.33339908719062805,0.3341290322596192,-0.0007299450689911557
1,0.44011804378250075,0.43968303272850445,0.0004350110539962926,1.832447210236742,1.8338080696362082,-0.0013608593994662854,0.7028749291021228,0.7039773256078257,-0.001102396505702874,0.26275688531962205,0.2642942928793212,-0.0015374075596991665,0.9795311257779851,0.9795311257779851,0.0,0.3342148959636688,0.3349641692281174,-0.0007492732644485689
2,0.4309702670082269,0.4305443008996138,0.00042596610861306283,1.8236561111557852,1.826352714118895,-0.0026966029631099175,0.6782831240827731,0.6796834707967191,-0.0014003467139459547,0.24731285707454626,0.24913916989710527,-0.0018263128225590175,0.9442935013739923,0.9442935013739923,0.0,0.33615076541900635,0.3370053497361153,-0.0008545843171089418
3,0.4215439243469893,0.42112845645803004,0.00041546788895924225,1.8007237254436794,1.8048470351204955,-0.004123309676816067,0.6551671615356636,0.6568766316198419,-0.0017094700841783217,0.23362323718867428,0.23574817516181185,-0.002124937973137564,0.9133789103841686,0.9133789103841686,0.0,0.33878087997436523,0.33975304356742236,-0.0009721635930571293
4,0.42544790262108023,0.4252711370996824,0.00017676552139783697,1.7675000404537013,1.77313726017033,-0.005637219716628561,0.6713007596042574,0.6730450745412296,-0.0017443149369722466,0.24585285698317716,0.24777393744154724,-0.0019210804583700836,0.942306641792103,0.942306641792103,0.0,0.33970996737480164,0.34042914969543875,-0.0007191823206371128
5,0.42391720460450294,0.4238378497167665,7.935488773641586e-5,1.7514293502089422,1.7581522780779217,-0.006722927868979545,0.6694660090708611,0.6713330803548706,-0.001867071284009536,0.24554880446635813,0.24749523063810408,-0.001946426171745952,0.9420153793995965,0.9420153793995965,0.0,0.34074345231056213,0.3414025449756276,-0.0006590926650654749
6,0.42081666675782137,0.4207997983199911,1.686843783027525e-5,1.7374361022699767,1.7451091943164179,-0.007673092046441177,0.6629137908508591,0.664915007953044,-0.0020012171021849268,0.24209712409303774,0.24411520963305294,-0.002018085540015202,0.9343053052094902,0.9343053052094902,0.0,0.3419731855392456,0.3426165477929127,-0.000643362253667068
7,0.4089693248808007,0.40885727218252693,0.00011205269827374575,1.7220648152892486,1.7306189272796582,-0.008554111990409563,0.6320344275740625,0.6343385702906613,-0.002304142716598845,0.2230651026932618,0.2254812981081344,-0.0024161954148725906,0.890270380385021,0.890270380385021,0.0,0.34481972455978394,0.3457058019026925,-0.0008860773429085755
8,0.41242643840667154,0.4125424889738306,-0.00011605056715907613,1.6899393580653517,1.6996420426674463,-0.009702684602094669,0.6467723014722545,0.649077002904766,-0.002304701432511491,0.23434586306558297,0.2365345139309354,-0.002188650865352415,0.9172444264817092,0.9172444264817092,0.0,0.3458586037158966,0.34647832194188677,-0.0006197182259901624
9,0.4079630954258678,0.40810357339204584,-0.0001404779661780542,1.6738552912108433,1.6843087983838356,-0.010453507172992316,0.6368112031485089,0.6392535881192952,-0.0024423849707863043,0.22884810772264114,0.2311500147272494,-0.00230190700460825,0.9046243745971124,0.9046243745971124,0.0,0.3475117087364197,0.34816352135830614,-0.0006518126218864606
10,0.40638464648415723,0.4066070480589013,-0.00022240157474406885,1.6546569460985214,1.665863268555015,-0.011206322456493556,0.6354307182171883,0.6379536345805861,-0.0025229163633977425,0.2290460717330311,0.23134658652168477,-0.0023005147886536736,0.9054852889099642,0.9054852889099642,0.0,0.3488124907016754,0.34940284230726026,-0.000590351605584849
11,0.402410474429188,0.40265829595462854,-0.00024782152544056135,1.6385015429528191,1.6503477297527016,-0.011846186799882474,0.6269086652258568,0.6295445679278521,-0.0026359027019953185,0.22449819079666877,0.22688627197322353,-0.002388081176554757,0.8950050027413456,0.8950050027413456,0.0,0.3504275381565094,0.35103931385452414,-0.0006117756980147382
12,0.3957246014034717,0.3959607460598384,-0.00023614465636667692,1.620192307188701,1.6326711040495887,-0.012478796860887709,0.6112520321345569,0.6140281482927623,-0.0027761161582053884,0.2155274307310852,0.21806740223292392,-0.0025399715018387115,0.873933165570922,0.873933165570922,0.0,0.3527117371559143,0.35340778285797925,-0.0006960457020649402
13,0.39289473310723166,0.3932059223886663,-0.00031118928143464286,1.5956255333497271,1.6087950849293513,-0.013169551579624184,0.607338799346597,0.6101935617404678,-0.0028547623938708355,0.2144440662393653,0.2169876393518015,-0.0025435731124361927,0.8716906870116645,0.8716906870116645,0.0,0.35464221239089966,0.355285545127641,-0.0006433327367413311
14,0.4056497341183901,0.4062631408840451,-0.0006134067656549669,1.573615913491779,1.587377459351484,-0.013761545859704905,0.6461447879499891,0.6488913341795493,-0.002746546229560165,0.24049505383159897,0.24262819329550417,-0.002133139463905198,0.9352875873594849,0.9352875873594849,0.0,0.35319966077804565,0.35341249104212474,-0.00021283026407908912
