t,consumption_nn,consumption_ti,consumption_diff,capital_nn,capital_ti,capital_diff,output_nn,output_ti,output_diff,investment_nn,investment_ti,investment_diff,productivity_nn,productivity_ti,productivity_diff,hours_nn,hours_ti,hours_diff
0,0.5771493527832255,0.5769032643119851,0.0002460884712404132,3.339913377110769,3.339913377110769,0.0,0.7424262834567442,0.7432517434546122,-0.0008254599978679833,0.16527693067351867,0.16634847914262707,-0.0010715484691083965,1.0,1.0,0.0,0.3340171277523041,0.3345859249379297,-0.0005687971856256357
1,0.5826210081062523,0.5824684592712718,0.00015254883498050376,3.341202884366637,3.3422744328357448,-0.0010715484691079524,0.7705968579891102,0.7712723832469243,-0.0006755252578141135,0.18797584988285787,0.1888039239756525,-0.0008280740927946173,1.035960799878955,1.035960799878955,0.0,0.3349279761314392,0.3353205210847083,-0.00039254495326906946
2,0.5922554887059472,0.5921365390495008,0.00011894965644643207,3.365127996922622,3.36697500720011,-0.0018470102774879038,0.8165479204131433,0.8172465846617647,-0.0006986642486214167,0.22429243170719604,0.2251100456122639,-0.0008176139050678488,1.094818042689357,1.094818042689357,0.0,0.3350234925746918,0.33536475005665706,-0.0003412574819652847
3,0.5728178120575328,0.5726394862527865,0.00017832580474630433,3.424194984919863,3.426768922182659,-0.0025739372627962,0.7042251309929712,0.7051169454343562,-0.0008918144413849749,0.13140731893543844,0.13247745918156972,-0.0010701402461312792,0.9510360954896121,0.9510360954896121,0.0,0.3283040523529053,0.32880959462244,-0.0005055422695347533
4,0.5753829499323272,0.575247327362876,0.00013562256945121032,3.3874767121244154,3.39099441110429,-0.0035176989798744174,0.7240958626800401,0.7249958521488146,-0.0008999894687744536,0.14871291274771292,0.14974852478593859,-0.001035612038225664,0.9764560435383669,0.9764560435383669,0.0,0.33092230558395386,0.33136955946754515,-0.00044725388359129203
5,0.5723154167416947,0.5722108216325416,0.0001045951091531716,3.369866874792567,3.3742474692378295,-0.00438059444526262,0.7121647956430446,0.7130640959021317,-0.0008993002590871324,0.13984937890134985,0.14085327426959016,-0.001003895368240304,0.9612350168952698,0.9612350168952698,0.0,0.3313808739185333,0.3317927910516365,-0.000411917133103179
6,0.5699189282964683,0.5698505560501004,6.837224636790928e-5,3.3442581343771303,3.349427540050715,-0.005169405673584926,0.7052784820945036,0.7061582087412688,-0.0008797266467651665,0.13535955379803533,0.1363076526911684,-0.0009480988931330758,0.952433772499487,0.952433772499487,0.0,0.3324623703956604,0.33282438288493627,-0.0003620124892758647
7,0.5683038252221178,0.5682664041699894,3.742105212833913e-5,3.3154169401981513,3.321280630542374,-0.005863690344222849,0.7029077422542821,0.7037799088269906,-0.0008721665727084993,0.13460391703216434,0.13551350465700118,-0.0009095876248368384,0.9494210932299589,0.9494210932299589,0.0,0.33389368653297424,0.3342144121195591,-0.00032072558658485795
8,0.5678005347286562,0.5677889802647625,1.155446389367043e-5,3.287236191824218,3.293721566676431,-0.0064853748522128996,0.7058730250427461,0.7067523353677585,-0.0008793103250124279,0.13807249031408986,0.13896335510299596,-0.0008908647889060983,0.9532755126045263,0.9532755126045263,0.0,0.33549225330352783,0.3357806671556334,-0.00028841385210559567
9,0.5656210289887605,0.5656351321419595,-1.4103153198941065e-5,3.263907671873536,3.270965484120939,-0.007057812247402762,0.6997346993976427,0.7006036855158921,-0.0008689861182494818,0.1341136704088821,0.13496855337393265,-0.0008548829650505407,0.945408361257496,0.945408361257496,0.0,0.3365333080291748,0.33678681808723826,-0.0002535100580634553
10,0.5692628474412417,0.5693013564185649,-3.850897732327052e-5,3.237765746118826,3.2453319076596725,-0.007566161540846661,0.7227153551035299,0.7236088238367095,-0.0008934687331796365,0.15345250766228824,0.1543074674181446,-0.000854959755856366,0.9750932092637544,0.9750932092637544,0.0,0.3386980891227722,0.3389189827767487,-0.00022089365397648386
11,0.5609994455865146,0.561058576001589,-5.9130415074437614e-5,3.2322462079865426,3.2402958360149627,-0.00804962802842013,0.6835090574179038,0.6843500042712758,-0.0008409468533719933,0.1225096118313892,0.12329142826968675,-0.0007818164382975556,0.924524634921517,0.924524634921517,0.0,0.3376985192298889,0.3378882018885246,-0.00018968265863567035
12,0.5616449557278507,0.5617166223739279,-7.166664607727302e-5,3.1960547795060092,3.204490992836226,-0.008436213330216713,0.6935641746010964,0.6944395675573357,-0.0008753929562392848,0.13191921887324576,0.13272294518340777,-0.0008037263101620118,0.9375600414118173,0.9375600414118173,0.0,0.3400379717350006,0.34021864284150966,-0.00018067110650904494
13,0.563048356087019,0.5631362462744777,-8.789018745869459e-5,3.171049932029292,3.1798756594637783,-0.008825727434486286,0.7052080669506184,0.7061071374259132,-0.0008990704752948053,0.14215971086359946,0.14297089115143558,-0.0008111802878361107,0.9526853887087811,0.9526853887087811,0.0,0.34179702401161194,0.34195926825766687,-0.00016224424605493226
14,0.5603453163556805,0.5604475605188266,-0.00010224416314608131,3.1575132971595057,3.166716867804379,-0.009203570644873427,0.694756338296854,0.6956493282470602,-0.0008929899502061467,0.1344110219411735,0.13520176772823356,-0.0007907457870600654,0.9391846084692462,0.9391846084692462,0.0,0.34222903847694397,0.3423730834318408,-0.0001440449548968381
15,0.5550247127659566,0.5551417455552927,-0.0001170327893361689,3.136892612722689,3.146435040238389,-0.009542427515699892,0.6733663528405044,0.6742347020722038,-0.0008683492316994279,0.11834164007454784,0.1190929565169111,-0.000751316442363259,0.9114980097991964,0.9114980097991964,0.0,0.34271350502967834,0.34283688291509234,-0.00012337788541399997
16,0.5571093449293992,0.5572347537227282,-0.00012540879332900712,3.1012150076803913,3.1110402250855875,-0.009825217405196263,0.6901537648787551,0.6910695942399844,-0.0009158293612292479,0.1330444199493559,0.13383484051725614,-0.0007904205679002407,0.9333539095643396,0.9333539095643396,0.0,0.3452933132648468,0.34541431066488704,-0.00012099740004023474
17,0.5588617967857152,0.5590026149809633,-0.00014081819524802697,3.0819919281014827,3.0921251547348607,-0.010133226633378012,0.702322626682613,0.7032562543198476,-0.0009336276372345909,0.1434608298968978,0.14425363933888435,-0.0007928094419865639,0.9492388373706281,0.9492388373706281,0.0,0.3467552959918976,0.346856069828049,-0.00010077383615142432
18,0.5551635128883666,0.5553116741860676,-0.0001481612977010105,3.074129098304976,3.0845576000017836,-0.010428501696807757,0.6861384336172398,0.6870671297515021,-0.0009286961342622746,0.13097492072887318,0.13175545556543444,-0.0007805348365612641,0.9282039277577365,0.9282039277577365,0.0,0.3467455506324768,0.3468399591272022,-9.440849472541757e-5
19,0.5537104170717287,0.5538677744397539,-0.000157357368025135,3.054166418813704,3.064863423168309,-0.010697004354605077,0.6831204404726577,0.6840597723466367,-0.000939331873978988,0.129410023400929,0.13019199790688285,-0.000781974505953853,0.9243270673777921,0.9243270673777921,0.0,0.34782886505126953,0.34791475859104193,-8.5893539772397e-5
20,0.5616198986315383,0.5618094632605193,-0.00018956462898100934,3.033618995670545,3.0445727590586245,-0.01095376338807963,0.7253052706412108,0.726249237832018,-0.0009439671908072489,0.16368537200967248,0.16443977457149872,-0.0007544025618262395,0.9794340071703258,0.9794340071703258,0.0,0.3501555919647217,0.3501825693405902,-2.6977375868542097e-5
21,0.5616114203336747,0.56180725232015,-0.00019583198647532551,3.048355785318719,3.0595261291062155,-0.011170343787496595,0.7223333997736666,0.7232758364494674,-0.0009424366758007396,0.1607219794399919,0.1614685841293173,-0.0007466046893254141,0.9754669352504125,0.9754669352504125,0.0,0.34923020005226135,0.3492489285514643,-1.872849920292463e-5
22,0.5643788644435068,0.5645931831451549,-0.00021431870164811961,3.0594056162770804,3.0707741086445455,-0.011368492367465066,0.733776552152932,0.7346972259271882,-0.0009206737742561977,0.1693976877094252,0.17010404278203328,-0.0007063550726080781,0.9903149272936483,0.9903149272936483,0.0,0.3488859236240387,0.3488684405663513,1.748305768739522e-5
23,0.568435621358553,0.568675351816035,-0.0002397304574820458,3.0785886164915945,3.0901052788648746,-0.011516662373280084,0.750217784645535,0.7510881606203343,-0.0008703759747993312,0.18178216328698205,0.18241280880429933,-0.0006306455173172854,1.0115802249587285,1.0115802249587285,0.0,0.3482159972190857,0.34814360674117933,7.239047790635889e-5
